user-id,timestamp,accX,accY,accZ,ActivityEncoded
20,2255362315000,1.61,11.37,-2.2609777,Downstairs
20,2255412303000,5.52,9.53,-0.95342433,Downstairs
20,2255462230000,4.14,10.34,-1.4982382,Downstairs
20,2255512279000,1.23,8.66,-0.8036005,Downstairs
20,2255562236000,1.33,6.97,-0.19068487,Downstairs
20,2255612285000,0.57,5.79,0.6946377,Downstairs
20,2255662273000,2.6,5.24,1.7297841,Downstairs
20,2255712260000,6.78,9.58,4.099725,Downstairs
20,2255762248000,11.8,13.59,3.568531,Downstairs
20,2255812266000,6.02,4.48,0.10896278,Downstairs
20,2255862254000,0.93,11.5,-2.8738933,Downstairs
20,2255912273000,3.02,15.28,2.7240696,Downstairs
20,2255962260000,-0.34,5.79,-0.08172209,Downstairs
20,2256012279000,3.41,10.04,-4.5900574,Downstairs
20,2256062266000,3.83,9.89,-1.525479,Downstairs
20,2256112285000,4.1,8.5,2.9556155,Downstairs
20,2256162242000,2.98,9.53,-1.920469,Downstairs
20,2256212291000,4.18,9.28,0.08172209,Downstairs
20,2256262279000,5.09,8.2,1.4573772,Downstairs
20,2256312236000,5.09,6.36,1.8387469,Downstairs
20,2256362285000,0.8,5.33,-0.5720546,Downstairs
20,2256412273000,1.42,7.16,-2.4516625,Downstairs
20,2256462291000,3.3,6.55,-0.23154591,Downstairs
20,2256512279000,5.48,8.73,2.4925237,Downstairs
20,2256562358000,9.89,8.24,0.040861044,Downstairs
20,2256612285000,10.95,16.97,5.597963,Downstairs
20,2256662303000,3.17,16.78,5.6252036,Downstairs
20,2256712260000,6.55,7.08,2.6014864,Downstairs
20,2256762309000,1.04,6.7,1.56634,Downstairs
20,2256812236000,-1.27,5.52,-0.5720546,Downstairs
20,2256862315000,1.14,2.45,-0.7627395,Downstairs
20,2256912273000,2.3,5.18,0.50395286,Downstairs
20,2256962321000,6.09,9.72,5.407278,Downstairs
20,2257012279000,3.83,6.59,3.1054392,Downstairs
20,2257062297000,6.7,8.47,2.152015,Downstairs
20,2257112285000,7.25,13.29,1.5390993,Downstairs
20,2257162334000,8.01,15.66,4.099725,Downstairs
20,2257212260000,2.68,10.92,-2.2201166,Downstairs
20,2257262279000,4.21,11.73,-2.6832085,Downstairs
20,2257312266000,6.28,9.7,0.53119355,Downstairs
20,2257362315000,5.6,7.55,0.50395286,Downstairs
20,2257412273000,5.52,6.47,-0.040861044,Downstairs
20,2257462260000,5.67,5.9,1.3756552,Downstairs
20,2257512279000,3.34,4.48,1.0760075,Downstairs
20,2257562266000,2.49,4.48,-1.4982382,Downstairs
20,2257612285000,5.79,8.62,-1.2666923,Downstairs
20,2257662242000,3.26,7.06,1.2666923,Downstairs
20,2257712260000,9.04,10.69,1.879608,Downstairs
20,2257762279000,15.64,19.15,4.4810944,Downstairs
20,2257812266000,2.49,9.53,5.5162406,Downstairs
20,2257862254000,7.55,5.63,1.6480621,Downstairs
20,2257912273000,1.12,7.35,1.5390993,Downstairs
20,2257962260000,0.19,5.33,0.88532263,Downstairs
20,2258012279000,1.76,2.91,0.6537767,Downstairs
20,2258062266000,4.18,6.24,1.4573772,Downstairs
20,2258112346000,7.35,10.08,4.630918,Downstairs
20,2258162273000,6.17,3.79,1.3756552,Downstairs
20,2258212291000,7.55,6.09,0.7627395,Downstairs
20,2258262279000,5.28,8.2,1.4165162,Downstairs
20,2258312297000,5.67,16.02,2.8738933,Downstairs
20,2258362285000,6.17,12.64,1.9477097,Downstairs
20,2258412242000,5.18,11.54,-1.3756552,Downstairs
20,2258462260000,2.68,12.15,-4.4810944,Downstairs
20,2258512248000,5.01,9.04,-0.50395286,Downstairs
20,2258562297000,3.15,7.89,0.10896278,Downstairs
20,2258612285000,3.64,7.08,1.1168685,Downstairs
20,2258662303000,5.43,6.44,3.255263,Downstairs
20,2258712291000,1.23,4.94,-0.7218784,Downstairs
20,2258762279000,2.98,6.17,-1.920469,Downstairs
20,2258812327000,8.47,7.86,-1.0351465,Downstairs
20,2258862285000,7.55,8.66,2.1111538,Downstairs
20,2258912334000,11.41,12.91,5.284695,Downstairs
20,2258962260000,7.27,19.08,4.372132,Downstairs
20,2259012340000,1.31,10.08,3.990762,Downstairs
20,2259062297000,2.26,6.02,2.6832085,Downstairs
20,2259112315000,-0.19,5.01,0.6537767,Downstairs
20,2259162273000,-0.46,3.26,-0.27240697,Downstairs
20,2259212291000,2.22,2.98,-0.7218784,Downstairs
20,2259262248000,5.37,10.88,4.440233,Downstairs
20,2259312266000,4.79,7.12,5.284695,Downstairs
20,2259362254000,4.48,5.94,3.1463003,Downstairs
20,2259412273000,6.13,8.5,3.0645783,Downstairs
20,2259462260000,6.97,13.21,0.92618364,Downstairs
20,2259512248000,9.92,15.7,2.2201166,Downstairs
20,2259562358000,2.3,12.34,-2.3699405,Downstairs
20,2259612285000,4.56,13.53,-4.372132,Downstairs
20,2259662303000,5.71,8.58,0.61291564,Downstairs
20,2259712230000,1.8,7.06,-1.2666923,Downstairs
20,2259762309000,2.03,6.51,1.4573772,Downstairs
20,2259812266000,5.28,6.89,3.5276701,Downstairs
20,2259862315000,2.34,3.99,-0.42223078,Downstairs
20,2259912273000,5.9,6.02,-2.3699405,Downstairs
20,2259962321000,7.89,7.7,-0.53119355,Downstairs
20,2260012279000,6.36,8.47,2.4108016,Downstairs
20,2260012279000,6.36,8.47,2.4108016,Downstairs
20,2260112315000,7.82,18.16,4.5628166,Downstairs
20,2260162273000,2.76,6.78,2.9556155,Downstairs
20,2260212413000,2.64,5.05,2.4925237,Downstairs
20,2260262309000,0.72,6.47,0.7627395,Downstairs
20,2260312266000,-0.19,2.49,-0.50395286,Downstairs
20,2260362285000,2.26,3.57,-1.56634,Downstairs
20,2260412303000,4.79,12.98,4.944186,Downstairs
20,2260462260000,5.18,7.74,5.597963,Downstairs
20,2260512279000,5.71,4.99,1.920469,Downstairs
20,2260562266000,6.93,8.35,3.2961242,Downstairs
20,2260612285000,6.55,11.11,2.5333846,Downstairs
20,2260662273000,5.75,13.91,-1.334794,Downstairs
20,2260712260000,7.5,13.8,0.040861044,Downstairs
20,2260762248000,1.27,13.99,-4.2904096,Downstairs
20,2260812266000,2.56,11.73,-2.4925237,Downstairs
20,2260862285000,4.94,6.32,0.88532263,Downstairs
20,2260912425000,2.87,7.06,0.3405087,Downstairs
20,2260962291000,4.82,9.19,1.1849703,Downstairs
20,2261012309000,7.82,7.5,2.5606253,Downstairs
20,2261062236000,5.09,3.79,0.27240697,Downstairs
20,2261112285000,-0.27,4.9,-1.3075534,Downstairs
20,2261162303000,2.34,9.53,-3.8273177,Downstairs
20,2261212260000,6.21,7.31,1.607201,Downstairs
20,2261262279000,11.8,9.0,4.903325,Downstairs
20,2261312266000,10.15,19.34,3.9499009,Downstairs
20,2261362285000,4.67,11.54,5.407278,Downstairs
20,2261412273000,3.99,5.18,1.4573772,Downstairs
20,2261462291000,0.93,7.63,2.2201166,Downstairs
20,2261512248000,-1.08,6.44,0.19068487,Downstairs
20,2261562266000,0.5,3.72,-0.7627395,Downstairs
20,2261612285000,2.68,7.67,0.95342433,Downstairs
20,2261662273000,7.59,10.65,6.742072,Downstairs
20,2261712260000,3.57,5.94,4.1814466,Downstairs
20,2261762279000,4.79,4.4,0.7218784,Downstairs
20,2261812266000,4.75,8.16,1.9885708,Downstairs
20,2261862254000,6.44,16.04,-2.2201166,Downstairs
20,2261912242000,12.26,17.27,2.2609777,Downstairs
20,2261962291000,1.5,12.07,-3.6774938,Downstairs
20,2262012279000,3.49,12.64,-3.1054392,Downstairs
20,2262062266000,5.22,6.4,2.3426998,Downstairs
20,2262112254000,1.57,6.02,-0.42223078,Downstairs
20,2262162303000,3.45,6.09,1.6480621,Downstairs
20,2262212260000,5.83,6.24,3.255263,Downstairs
20,2262262279000,2.45,4.33,-2.070293,Downstairs
20,2262312266000,7.16,5.67,-3.2961242,Downstairs
20,2262362285000,8.69,7.35,4.0588636,Downstairs
20,2262412242000,12.03,15.79,5.47538,Downstairs
20,2262462260000,6.59,17.24,4.7943625,Downstairs
20,2262512279000,2.07,7.4,0.38136974,Downstairs
20,2262562266000,3.21,7.25,0.8036005,Downstairs
20,2262612254000,0.53,8.81,1.334794,Downstairs
20,2262662273000,-0.38,6.93,0.19068487,Downstairs
20,2262712260000,-1.08,6.82,0.8036005,Downstairs
20,2262762279000,3.3,7.89,4.9850473,Downstairs
20,2262812236000,7.67,5.22,3.6774938,Downstairs
20,2262862285000,7.7,5.43,2.4925237,Downstairs
20,2262912273000,4.9,7.08,4.1814466,Downstairs
20,2262962260000,4.18,12.87,0.7627395,Downstairs
20,2263012248000,6.4,17.97,-0.040861044,Downstairs
20,2263062266000,6.17,12.79,-2.1383946,Downstairs
20,2263112285000,1.54,13.87,-3.173541,Downstairs
20,2263162273000,2.6,9.85,0.23154591,Downstairs
20,2263212230000,3.38,7.44,-0.10896278,Downstairs
20,2263262309000,3.21,6.21,-1.4573772,Downstairs
20,2263312266000,3.15,8.24,-1.3756552,Downstairs
20,2263362285000,4.75,9.47,0.38136974,Downstairs
20,2263412242000,4.75,11.35,-1.0351465,Downstairs
20,2263462260000,3.53,10.38,-0.040861044,Downstairs
20,2263512248000,6.13,10.53,-1.4573772,Downstairs
20,2263562266000,9.19,11.11,-1.1168685,Downstairs
20,2263612285000,7.93,9.58,2.9556155,Downstairs
20,2263662242000,0.99,13.1,-4.3312707,Downstairs
20,2263712291000,4.25,12.07,-3.636633,Downstairs
20,2263762279000,6.4,9.96,-1.920469,Downstairs
20,2263812297000,4.37,9.62,-2.4516625,Downstairs
20,2263862285000,2.56,8.2,-4.5219555,Downstairs
20,2263912303000,2.07,9.77,-1.2258313,Downstairs
20,2263962260000,0.99,8.62,0.88532263,Downstairs
20,2264012309000,1.04,7.74,1.7570249,Downstairs
20,2264062266000,1.65,5.41,1.56634,Downstairs
20,2264112346000,8.28,6.24,1.1168685,Downstairs
20,2264162273000,12.68,11.65,-0.27240697,Downstairs
20,2264212352000,4.63,8.47,3.718355,Downstairs
20,2264262248000,1.84,8.54,-0.29964766,Downstairs
20,2264312297000,4.9,16.66,4.0588636,Downstairs
20,2264362254000,2.96,7.46,-2.1111538,Downstairs
20,2264412303000,2.53,6.85,-1.2258313,Downstairs
20,2264462260000,3.49,10.73,-4.671779,Downstairs
20,2264512309000,2.41,9.15,-0.8036005,Downstairs
20,2264562236000,2.76,9.7,2.7921712,Downstairs
20,2264612315000,3.3,9.72,-1.9477097,Downstairs
20,2264662242000,4.14,9.19,0.08172209,Downstairs
20,2264712291000,3.68,9.0,-0.040861044,Downstairs
20,2264762279000,4.56,9.04,1.0760075,Downstairs
20,2264812297000,4.37,6.44,2.1792557,Downstairs
20,2264862254000,0.8,5.9,-0.10896278,Downstairs
20,2264912303000,4.14,8.96,-1.7978859,Downstairs
20,2264962260000,2.64,6.17,-1.0351465,Downstairs
20,2265012279000,2.72,6.7,-0.6946377,Downstairs
20,2265062266000,6.66,9.62,0.53119355,Downstairs
20,2265112376000,12.6,15.24,7.8180795,Downstairs
20,2265182262000,4.1,15.94,4.1814466,Downstairs
20,2265232219000,6.24,9.43,3.2961242,Downstairs
20,2265282329000,2.41,9.0,2.8738933,Downstairs
20,2265342265000,0.57,3.72,1.4982382,Downstairs
20,2265392223000,1.14,3.02,1.0760075,Downstairs
20,2265442241000,-0.19,3.06,0.7627395,Downstairs
20,2265492198000,2.11,3.53,1.1441092,Downstairs
20,2265542277000,4.9,6.7,2.6423476,Downstairs
20,2265592265000,6.85,7.31,-0.50395286,Downstairs
20,2265642253000,6.7,8.54,1.4573772,Downstairs
20,2265692271000,7.4,15.98,4.944186,Downstairs
20,2265742229000,7.82,16.89,1.7570249,Downstairs
20,2265792277000,1.08,11.84,-3.8681788,Downstairs
20,2265842235000,5.43,15.05,-4.1814466,Downstairs
20,2265892284000,6.74,8.24,0.5720546,Downstairs
20,2265942271000,1.73,7.12,-0.19068487,Downstairs
20,2265992320000,2.49,6.44,2.4108016,Downstairs
20,2266042125000,5.83,7.08,2.070293,Downstairs
20,2266042125000,5.83,7.08,2.070293,Downstairs
20,2266142253000,6.05,3.91,-2.3426998,Downstairs
20,2266192302000,6.82,6.02,-1.4982382,Downstairs
20,2266242229000,4.79,7.67,1.4982382,Downstairs
20,2266292277000,11.3,16.25,5.5571017,Downstairs
20,2266342204000,5.52,18.28,6.469665,Downstairs
20,2266392284000,5.13,8.69,4.7535014,Downstairs
20,2266442241000,1.69,6.05,1.7297841,Downstairs
20,2266492229000,-0.8,6.82,0.6537767,Downstairs
20,2266542277000,-0.3,3.41,-0.46309182,Downstairs
20,2266592265000,2.15,2.3,-1.879608,Downstairs
20,2266642253000,4.48,9.38,2.3018389,Downstairs
20,2266692271000,5.83,9.77,6.701211,Downstairs
20,2266742198000,3.91,10.08,2.4516625,Downstairs
20,2266792583000,8.31,11.88,2.4108016,Downstairs
20,2266842235000,7.25,12.91,-0.0,Downstairs
20,2266892284000,5.63,13.8,-0.27240697,Downstairs
20,2266942210000,4.37,12.11,-3.759216,Downstairs
20,2266992259000,5.22,10.19,-1.2258313,Downstairs
20,2267042277000,1.92,7.74,0.38136974,Downstairs
20,2267092235000,2.3,7.97,1.2258313,Downstairs
20,2267142284000,6.44,8.24,2.070293,Downstairs
20,2267192241000,6.7,5.37,1.56634,Downstairs
20,2267242229000,5.56,5.52,-0.5720546,Downstairs
20,2267292277000,5.09,4.52,-2.9147544,Downstairs
20,2267342265000,4.02,8.2,-0.46309182,Downstairs
20,2267392284000,4.75,8.12,0.92618364,Downstairs
20,2267442241000,7.67,9.3,2.5333846,Downstairs
20,2267492259000,9.77,13.67,4.5628166,Downstairs
20,2267542247000,7.44,17.97,3.405087,Downstairs
20,2267592265000,0.61,8.77,2.6014864,Downstairs
20,2267642253000,3.53,7.55,2.1111538,Downstairs
20,2267692241000,0.8,5.33,0.7218784,Downstairs
20,2267742259000,1.76,2.15,0.14982383,Downstairs
20,2267792247000,2.72,6.4,1.56634,Downstairs
20,2267842265000,4.14,11.99,5.706926,Downstairs
20,2267892253000,3.83,6.4,2.8738933,Downstairs
20,2267942271000,4.6,6.28,2.7240696,Downstairs
20,2267992229000,4.33,5.83,-0.0,Downstairs
20,2268042277000,4.18,9.53,2.2201166,Downstairs
20,2268092235000,5.37,12.03,1.56634,Downstairs
20,2268142314000,5.56,11.84,1.3075534,Downstairs
20,2268192241000,9.53,13.06,2.2609777,Downstairs
20,2268242259000,2.64,12.87,-4.0588636,Downstairs
20,2268292247000,5.13,11.92,-2.4516625,Downstairs
20,2268342265000,3.11,6.63,-1.0351465,Downstairs
20,2268392223000,2.41,8.05,3.2961242,Downstairs
20,2268442271000,5.13,6.28,1.5390993,Downstairs
20,2268492229000,6.55,5.48,-0.50395286,Downstairs
20,2268542277000,5.52,4.48,-0.61291564,Downstairs
20,2268592235000,5.94,7.46,-1.6889231,Downstairs
20,2268642284000,3.79,7.55,1.6889231,Downstairs
20,2268692271000,5.22,8.05,0.95342433,Downstairs
20,2268742198000,11.75,12.57,5.597963,Downstairs
20,2268792277000,8.77,18.24,5.706926,Downstairs
20,2268842235000,1.23,10.34,4.2495484,Downstairs
20,2268892314000,4.56,5.63,2.4108016,Downstairs
20,2268942210000,-0.57,8.01,0.8036005,Downstairs
20,2268992259000,-0.89,3.45,-0.27240697,Downstairs
20,2269042247000,3.11,2.98,-0.5720546,Downstairs
20,2269092265000,5.79,7.78,3.8273177,Downstairs
20,2269142223000,5.86,6.59,3.8273177,Downstairs
20,2269192271000,5.52,7.25,3.173541,Downstairs
20,2269242259000,5.05,9.92,4.2086873,Downstairs
20,2269292247000,6.36,13.38,4.0180025,Downstairs
20,2269342265000,6.28,11.54,-1.6480621,Downstairs
20,2269392223000,5.41,12.98,-0.95342433,Downstairs
20,2269442271000,2.96,13.91,-2.8738933,Downstairs
20,2269492198000,6.63,8.58,-0.29964766,Downstairs
20,2269542277000,4.06,7.59,-0.7218784,Downstairs
20,2269592265000,3.79,7.25,0.8036005,Downstairs
20,2269642223000,5.98,6.78,1.920469,Downstairs
20,2269692271000,3.95,6.32,0.92618364,Downstairs
20,2269742198000,1.69,5.28,-1.4573772,Downstairs
20,2269792277000,4.14,7.44,-4.372132,Downstairs
20,2269842235000,4.71,7.59,3.5957718,Downstairs
20,2269892284000,6.78,9.66,0.5720546,Downstairs
20,2269942241000,12.87,14.63,4.9850473,Downstairs
20,2269992229000,6.55,17.24,3.7864566,Downstairs
20,2270042277000,3.87,8.62,2.4108016,Downstairs
20,2270092235000,3.6,6.4,2.5333846,Downstairs
20,2270142253000,0.15,5.18,0.53119355,Downstairs
20,2270192271000,0.42,2.64,-0.0,Downstairs
20,2270242229000,2.96,4.6,-0.46309182,Downstairs
20,2270292277000,3.26,11.69,4.5219555,Downstairs
20,2270342296000,2.68,7.74,4.630918,Downstairs
20,2270392284000,6.59,6.21,1.0760075,Downstairs
20,2270442241000,7.63,8.69,2.6423476,Downstairs
20,2270492229000,5.05,9.53,2.6423476,Downstairs
20,2270542277000,3.99,12.79,-0.9125633,Downstairs
20,2270592296000,11.73,13.91,1.2258313,Downstairs
20,2270642253000,1.92,11.41,-1.7297841,Downstairs
20,2270692271000,1.14,14.02,-4.0588636,Downstairs
20,2270742229000,4.94,8.62,-1.1168685,Downstairs
20,2270792247000,5.09,7.08,0.88532263,Downstairs
20,2270842235000,5.09,6.93,0.27240697,Downstairs
20,2270892253000,6.32,5.6,3.2961242,Downstairs
20,2270942241000,3.26,6.28,-0.7627395,Downstairs
20,2270992259000,4.44,5.28,-2.5333846,Downstairs
20,2271042338000,4.75,8.73,-0.19068487,Downstairs
20,2271092326000,4.02,8.73,3.6774938,Downstairs
20,2271142253000,11.56,9.3,5.243834,Downstairs
20,2271192241000,8.28,17.92,1.879608,Downstairs
20,2271242229000,2.68,9.53,3.718355,Downstairs
20,2271292247000,4.29,7.78,1.8387469,Downstairs
20,2271342265000,3.3,8.16,1.920469,Downstairs
20,2271392284000,0.84,4.86,1.879608,Downstairs
20,2271442241000,0.38,3.6,-0.040861044,Downstairs
20,2271492259000,1.04,11.5,2.070293,Downstairs
20,2271542277000,7.63,11.41,6.0882955,Downstairs
20,2271592265000,3.34,5.01,5.284695,Downstairs
20,2271642284000,2.26,4.02,2.9147544,Downstairs
20,2271692271000,6.66,7.25,-1.3075534,Downstairs
20,2271742351000,5.37,7.25,-1.3075534,Downstairs
20,2271792308000,5.79,14.14,0.92618364,Downstairs
20,2271792308000,5.79,14.14,0.92618364,Downstairs
20,2271892284000,1.08,12.87,-5.053149,Downstairs
20,2271942302000,4.02,15.47,-3.718355,Downstairs
20,2271992229000,4.48,8.73,1.7570249,Downstairs
20,2272042277000,2.15,7.08,-0.9942854,Downstairs
20,2272092204000,2.41,5.43,-0.9125633,Downstairs
20,2272142284000,3.06,7.5,-1.0760075,Downstairs
20,2272192271000,3.91,10.19,-1.2258313,Downstairs
20,2272242229000,7.21,12.3,2.0294318,Downstairs
20,2272292277000,7.4,11.41,-0.27240697,Downstairs
20,2272342204000,9.34,10.57,-1.2666923,Downstairs
20,2272392284000,6.82,9.11,0.38136974,Downstairs
20,2272442210000,-0.34,13.44,-3.1054392,Downstairs
20,2272492259000,2.15,13.4,-2.5333846,Downstairs
20,2272542216000,6.21,9.77,-1.334794,Downstairs
20,2272592265000,5.09,9.53,-1.0760075,Downstairs
20,2272642253000,1.65,7.44,-1.8387469,Downstairs
20,2272692302000,1.33,7.01,0.27240697,Downstairs
20,2272742229000,0.8,5.94,0.84446156,Downstairs
20,2272792277000,2.41,6.24,1.334794,Downstairs
20,2272842265000,6.05,5.94,2.9556155,Downstairs
20,2272892223000,10.5,10.31,4.140586,Downstairs
20,2272942271000,8.05,10.5,3.7864566,Downstairs
20,2272992198000,2.18,9.34,-1.4165162,Downstairs
20,2273042308000,3.34,15.43,-0.5720546,Downstairs
20,2273092265000,0.57,5.18,-2.1792557,Downstairs
20,2273142284000,3.99,9.62,-2.8738933,Downstairs
20,2273192241000,2.96,9.89,-0.14982383,Downstairs
20,2273242229000,2.72,9.62,0.19068487,Downstairs
20,2273292247000,2.96,9.28,-1.920469,Downstairs
20,2273342265000,2.72,9.85,-0.9125633,Downstairs
20,2273392253000,3.76,9.08,-0.95342433,Downstairs
20,2273442241000,4.25,8.85,-1.2666923,Downstairs
20,2273492259000,3.41,9.7,-0.19068487,Downstairs
20,2273542247000,3.53,9.66,-0.9942854,Downstairs
20,2273592265000,6.78,10.27,-1.6480621,Downstairs
20,2273642253000,8.62,10.65,-0.61291564,Downstairs
20,2273692271000,7.63,10.38,1.56634,Downstairs
20,2273742198000,2.76,10.57,-1.4165162,Downstairs
20,2273792277000,1.12,12.98,-1.920469,Downstairs
20,2273842204000,3.34,11.84,-1.0351465,Downstairs
20,2273892284000,5.01,10.99,0.61291564,Downstairs
20,2273942271000,1.61,7.63,-0.38136974,Downstairs
20,2273992229000,1.08,6.36,1.2666923,Downstairs
20,2274042308000,1.23,4.4,0.7627395,Downstairs
20,2274092265000,2.64,4.06,1.7297841,Downstairs
20,2274142284000,5.6,6.78,2.5606253,Downstairs
20,2274192302000,6.51,5.83,1.4165162,Downstairs
20,2274242229000,4.75,4.67,0.27240697,Downstairs
20,2274292277000,5.13,6.59,2.6832085,Downstairs
20,2274342235000,3.99,7.5,3.5276701,Downstairs
20,2274392284000,5.28,11.45,3.173541,Downstairs
20,2274442241000,5.24,13.87,-2.070293,Downstairs
20,2274492290000,8.31,16.89,0.23154591,Downstairs
20,2274542247000,1.27,13.06,-2.6423476,Downstairs
20,2274592265000,4.56,11.26,-2.1383946,Downstairs
20,2274642284000,4.99,5.83,-0.9125633,Downstairs
