user-id,timestamp,accX,accY,accZ,ActivityEncoded
26,1997332347000,2.45,12.11,2.6,Downstairs
26,1997382335000,1.23,11.75,0.27,Downstairs
26,1997432292000,0.69,12.03,-1.14,Downstairs
26,1997482341000,2.18,11.96,-1.18,Downstairs
26,1997532329000,-4.99,17.16,-3.91,Downstairs
26,1997582347000,-8.47,15.21,-6.85,Downstairs
26,1997632335000,-4.06,8.01,-4.44,Downstairs
26,1997682323000,-0.65,7.7,2.76,Downstairs
26,1997732341000,-4.02,3.34,-1.76,Downstairs
26,1997782329000,-3.06,2.3,-2.11,Downstairs
26,1997832347000,0.5,6.13,8.31,Downstairs
26,1997882335000,-0.34,10.73,-4.75,Downstairs
26,1997932323000,0.53,8.58,-1.99,Downstairs
26,1997982341000,-0.42,8.47,1.38,Downstairs
26,1998032329000,1.46,10.04,-1.57,Downstairs
26,1998082347000,-0.72,14.98,0.65,Downstairs
26,1998132335000,-4.99,18.77,0.11,Downstairs
26,1998182323000,-2.45,7.7,-0.5,Downstairs
26,1998232341000,-3.11,9.62,-4.82,Downstairs
26,1998282329000,-2.91,8.16,-2.96,Downstairs
26,1998332378000,-1.33,3.76,-1.23,Downstairs
26,1998382335000,2.07,2.22,1.54,Downstairs
26,1998432323000,1.18,4.99,1.31,Downstairs
26,1998482341000,-0.65,17.39,-2.6,Downstairs
26,1998532329000,4.94,12.15,-4.56,Downstairs
26,1998582347000,8.08,13.44,-2.83,Downstairs
26,1998632335000,-5.63,18.16,2.76,Downstairs
26,1998682323000,-9.47,10.04,-0.69,Downstairs
26,1998732341000,-3.79,3.87,-0.3,Downstairs
26,1998782329000,0.23,5.71,-1.08,Downstairs
26,1998832347000,5.79,9.15,0.11,Downstairs
26,1998882335000,4.6,13.14,-2.41,Downstairs
26,1998932323000,1.04,7.31,-2.22,Downstairs
26,1998982341000,-1.65,12.79,1.84,Downstairs
26,1999032329000,-3.6,17.35,-2.68,Downstairs
26,1999082347000,-3.98,8.96,-2.18,Downstairs
26,1999132335000,-3.87,8.5,-1.46,Downstairs
26,1999182323000,-3.91,8.24,-2.68,Downstairs
26,1999232341000,-0.8,5.24,-1.95,Downstairs
26,1999282329000,0.95,9.04,-0.8,Downstairs
26,1999332347000,2.53,9.62,-0.84,Downstairs
26,1999382335000,8.01,12.37,-3.64,Downstairs
26,1999432292000,1.88,19.53,-4.21,Downstairs
26,1999482341000,-11.99,9.85,7.97,Downstairs
26,1999532329000,-4.82,4.25,-0.19,Downstairs
26,1999582347000,-1.14,7.7,-2.26,Downstairs
26,1999632335000,3.72,13.38,-1.88,Downstairs
26,1999682323000,4.37,11.54,-0.99,Downstairs
26,1999732341000,2.98,5.63,0.31,Downstairs
26,1999782329000,-1.76,12.68,-0.11,Downstairs
26,1999832378000,-3.72,18.28,-3.15,Downstairs
26,1999882365000,-3.76,10.76,-2.91,Downstairs
26,1999932323000,-3.87,12.57,-1.33,Downstairs
26,2000002330000,-2.03,7.7,-1.33,Downstairs
26,2000052257000,-0.11,6.21,-2.07,Downstairs
26,2000102336000,0.72,8.24,-0.91,Downstairs
26,2000152232000,2.37,9.3,-1.12,Downstairs
26,2000202312000,6.78,12.91,-2.87,Downstairs
26,2000252391000,0.99,18.85,-3.83,Downstairs
26,2000302318000,-10.76,10.04,6.36,Downstairs
26,2000352306000,-7.01,5.98,1.14,Downstairs
26,2000402293000,-0.76,9.3,-0.76,Downstairs
26,2000452312000,3.87,10.38,-1.5,Downstairs
26,2000502299000,4.71,11.11,-1.8,Downstairs
26,2000552318000,3.95,4.9,-2.26,Downstairs
26,2000602336000,-0.46,10.42,2.26,Downstairs
26,2000652293000,-1.61,19.46,-5.24,Downstairs
26,2000702312000,-3.34,12.3,-1.88,Downstairs
26,2000752299000,-4.21,10.31,0.93,Downstairs
26,2000802318000,-3.6,10.08,-1.65,Downstairs
26,2000852306000,-1.73,7.21,-3.72,Downstairs
26,2000902293000,0.61,8.08,-0.42,Downstairs
26,2000952312000,3.34,9.58,-1.27,Downstairs
26,2001002299000,7.5,10.53,-2.75,Downstairs
26,2001052379000,-2.03,14.44,1.14,Downstairs
26,2001102306000,-8.2,8.69,0.04,Downstairs
26,2001152263000,-5.63,7.31,-1.88,Downstairs
26,2001202312000,-0.61,10.08,-0.84,Downstairs
26,2001252299000,4.63,14.41,-0.23,Downstairs
26,2001302318000,5.22,11.14,-1.23,Downstairs
26,2001352336000,1.38,4.44,-0.19,Downstairs
26,2001402293000,-0.61,11.6,-1.18,Downstairs
26,2001452281000,-2.83,14.67,-1.42,Downstairs
26,2001502299000,-2.68,12.95,-3.02,Downstairs
26,2001552318000,-3.45,12.49,-0.84,Downstairs
26,2001602306000,-2.75,9.62,-1.65,Downstairs
26,2001652324000,-1.31,8.05,-1.99,Downstairs
26,2001702312000,0.19,8.28,-0.53,Downstairs
26,2001752299000,2.3,9.11,-1.53,Downstairs
26,2001802318000,6.32,8.96,-2.83,Downstairs
26,2001852306000,3.11,15.09,-1.88,Downstairs
26,2001902293000,-9.11,10.12,3.45,Downstairs
26,2001952312000,-6.47,8.28,-0.89,Downstairs
26,2002002605000,-2.64,10.0,-1.46,Downstairs
26,2002052318000,2.49,12.03,0.08,Downstairs
26,2002102306000,3.76,13.67,-0.99,Downstairs
26,2002152263000,-0.23,9.15,0.34,Downstairs
26,2002202312000,-0.57,7.35,-0.57,Downstairs
26,2002252299000,-2.6,10.04,0.19,Downstairs
26,2002302318000,-3.17,12.07,-2.11,Downstairs
26,2002352306000,-4.52,12.15,-3.57,Downstairs
26,2002402293000,-4.86,10.92,-0.95,Downstairs
26,2002452281000,-3.57,9.23,-0.04,Downstairs
26,2002502299000,-0.99,8.12,-0.34,Downstairs
26,2002552318000,-0.84,8.81,0.46,Downstairs
26,2002602306000,0.23,9.62,0.19,Downstairs
26,2002652293000,3.76,7.93,-1.5,Downstairs
26,2002702312000,1.33,12.76,-0.5,Downstairs
26,2002752330000,-5.09,12.22,-2.41,Downstairs
26,2002802318000,-6.82,10.69,0.72,Downstairs
26,2002852306000,-3.95,7.7,-0.53,Downstairs
26,2002902293000,-2.75,6.32,0.69,Downstairs
26,2002952312000,-3.49,10.12,4.79,Downstairs
26,2003002299000,-3.26,12.26,3.83,Downstairs
26,2003052318000,0.93,7.78,4.48,Downstairs
26,2003102306000,-3.79,12.98,4.25,Downstairs
26,2003152293000,-11.99,15.43,2.26,Downstairs
26,2003202312000,-3.3,10.31,-0.3,Downstairs
26,2003252299000,-1.99,11.3,-5.33,Downstairs
26,2003302348000,-3.79,8.73,3.45,Downstairs
26,2003352306000,-5.05,4.56,6.59,Downstairs
26,2003402415000,-1.18,7.35,5.48,Downstairs
26,2003452312000,1.8,9.19,3.26,Downstairs
26,2003502483000,2.3,10.5,4.52,Downstairs
26,2003552318000,1.84,13.29,6.28,Downstairs
26,2003602306000,1.12,13.18,6.02,Downstairs
26,2003652293000,-2.6,10.34,5.37,Downstairs
26,2003702281000,-2.83,11.18,-2.07,Downstairs
26,2003752299000,-6.78,12.68,-2.79,Downstairs
26,2003802318000,0.69,9.3,5.18,Downstairs
26,2003852336000,-1.27,9.62,1.84,Downstairs
26,2003902293000,0.5,7.59,-1.88,Downstairs
26,2003952312000,2.03,6.36,0.34,Downstairs
26,2004002940000,3.68,10.23,0.11,Downstairs
26,2004052348000,2.91,12.22,0.34,Downstairs
26,2004102306000,3.91,8.24,-0.61,Downstairs
26,2004152293000,5.09,8.81,0.04,Downstairs
26,2004202312000,6.85,9.04,-2.34,Downstairs
26,2078292125000,3.41,9.89,0.08,Downstairs
26,2078292125000,3.41,9.89,0.08,Downstairs
26,2078342204000,3.95,10.99,2.72,Downstairs
26,2078392467000,7.89,12.98,2.3,Downstairs
26,2078442271000,-0.69,12.91,-1.04,Downstairs
26,2078492320000,2.83,7.7,1.27,Downstairs
26,2078542339000,-0.89,8.92,1.33,Downstairs
26,2078592326000,-0.38,5.48,1.18,Downstairs
26,2078642345000,0.99,4.82,1.23,Downstairs
26,2078692332000,0.89,4.75,0.72,Downstairs
26,2078742320000,-0.65,5.01,-0.23,Downstairs
26,2078792338000,3.02,7.97,-1.27,Downstairs
26,2078842326000,4.94,17.08,0.72,Downstairs
26,2078892345000,3.38,9.43,5.52,Downstairs
26,2078942332000,-0.27,11.84,2.53,Downstairs
26,2078992290000,-2.53,18.73,0.34,Downstairs
26,2079042339000,-0.69,11.84,-2.6,Downstairs
26,2079092296000,2.07,10.0,-2.6,Downstairs
26,2079142345000,2.79,11.6,-3.26,Downstairs
26,2079192332000,1.27,6.89,-0.46,Downstairs
26,2079242320000,1.73,6.97,0.72,Downstairs
26,2079292338000,3.49,8.5,1.46,Downstairs
26,2079342326000,2.98,9.77,-0.84,Downstairs
26,2079392345000,5.63,9.04,-3.11,Downstairs
26,2079442332000,6.63,16.47,-2.41,Downstairs
26,2079492320000,-8.2,14.41,4.75,Downstairs
26,2079542339000,-3.53,3.64,-1.53,Downstairs
26,2079592326000,-1.04,6.05,-1.99,Downstairs
26,2079642345000,4.71,10.69,1.14,Downstairs
26,2079692332000,5.01,10.53,1.18,Downstairs
26,2079742351000,5.63,13.33,-4.21,Downstairs
26,2079792338000,1.99,4.99,1.12,Downstairs
26,2079842326000,1.65,6.09,2.98,Downstairs
26,2079892375000,1.76,19.5,-3.57,Downstairs
26,2079942363000,-1.12,12.64,-1.65,Downstairs
26,2079992290000,-0.89,6.55,-0.8,Downstairs
26,2080042338000,-0.34,11.14,-2.11,Downstairs
26,2080092326000,5.63,5.48,-4.06,Downstairs
26,2080142345000,7.67,7.08,1.73,Downstairs
26,2080192332000,-1.31,15.66,2.6,Downstairs
26,2080242259000,-4.86,10.8,-2.18,Downstairs
26,2080292338000,-1.8,7.44,-1.95,Downstairs
26,2080342326000,3.34,10.15,-0.53,Downstairs
26,2080392345000,5.63,12.57,-0.65,Downstairs
26,2080442332000,5.75,7.5,-0.5,Downstairs
26,2080492320000,2.79,13.38,4.82,Downstairs
26,2080542339000,0.95,13.72,-3.68,Downstairs
26,2080592326000,-1.76,8.01,-1.46,Downstairs
26,2080642345000,-1.99,17.2,-1.23,Downstairs
26,2080692332000,-1.65,7.4,-2.45,Downstairs
26,2080742320000,0.84,6.85,-1.5,Downstairs
26,2080792338000,3.26,9.53,-2.34,Downstairs
26,2080842326000,5.98,8.12,-1.99,Downstairs
26,2080892345000,8.43,13.1,-2.41,Downstairs
26,2080942332000,-6.02,13.53,4.37,Downstairs
26,2080992320000,-4.9,7.06,1.57,Downstairs
26,2081042338000,-0.42,10.88,-0.5,Downstairs
26,2081102336000,5.98,13.38,-2.03,Downstairs
26,2081152293000,5.41,10.12,-2.22,Downstairs
26,2081202342000,3.72,3.38,-0.89,Downstairs
26,2081252330000,1.08,10.19,0.76,Downstairs
26,2081302348000,1.14,19.23,-4.4,Downstairs
26,2081352306000,-1.5,11.11,-1.33,Downstairs
26,2081402324000,-2.6,10.53,1.04,Downstairs
26,2081452342000,-1.88,8.66,-0.11,Downstairs
26,2081502330000,-0.5,6.74,-1.73,Downstairs
26,2081552379000,2.45,8.08,-1.08,Downstairs
26,2081602336000,5.9,6.66,-2.45,Downstairs
26,2081652293000,3.38,13.21,0.61,Downstairs
26,2081702342000,-6.09,13.06,1.38,Downstairs
26,2081752299000,-0.65,9.58,-0.15,Downstairs
26,2081802348000,4.48,11.56,-0.57,Downstairs
26,2081852336000,6.02,11.6,-1.8,Downstairs
26,2081902324000,5.79,9.62,-2.49,Downstairs
26,2081952342000,1.08,0.69,-0.11,Downstairs
26,2082002635000,3.02,3.91,0.5,Downstairs
26,2082052348000,2.79,18.85,-8.27,Downstairs
26,2082102336000,-3.91,13.82,2.49,Downstairs
26,2082152293000,-1.14,8.92,0.0,Downstairs
26,2082202342000,0.84,13.67,-3.53,Downstairs
26,2082252605000,3.79,8.01,-3.17,Downstairs
26,2082302348000,4.48,3.87,-0.38,Downstairs
26,2082352336000,6.93,2.6,4.82,Downstairs
26,2082402324000,3.64,10.38,-1.46,Downstairs
26,2082452373000,-2.49,19.34,-7.31,Downstairs
26,2082502330000,-3.76,8.2,0.15,Downstairs
26,2082552348000,-6.63,7.08,7.67,Downstairs
26,2082602336000,-1.5,9.77,0.84,Downstairs
26,2082652354000,7.67,17.54,6.21,Downstairs
26,2082702342000,13.21,14.1,-7.44,Downstairs
26,2082752330000,6.78,10.57,-0.61,Downstairs
26,2082802348000,-2.18,16.04,-1.42,Downstairs
26,2082852336000,-2.3,16.66,2.26,Downstairs
26,2082902324000,-3.64,13.95,-0.84,Downstairs
26,2082952373000,-6.66,9.28,-4.99,Downstairs
26,2083002391000,-2.11,3.21,-2.14,Downstairs
26,2083052348000,-0.5,6.55,-1.04,Downstairs
26,2083102336000,0.57,12.98,-2.79,Downstairs
26,2083152324000,4.82,14.94,2.3,Downstairs
26,2083202342000,3.53,11.92,2.72,Downstairs
26,2083252330000,5.48,12.68,-2.49,Downstairs
26,2083310374000,4.25,12.49,-1.31,Downstairs
26,2083310374000,4.25,12.49,-1.31,Downstairs
26,2083373515000,3.15,13.63,3.26,Downstairs
26,2083423350000,-4.99,19.57,-6.74,Downstairs
26,2083472972000,-6.55,11.45,-2.96,Downstairs
26,2083523692000,-3.83,4.48,0.93,Downstairs
26,2083582286000,-0.95,3.6,-2.6,Downstairs
26,2083632335000,-2.56,1.65,-0.76,Downstairs
26,2083682262000,-1.57,3.17,0.76,Downstairs
26,2083732341000,3.06,9.38,1.14,Downstairs
26,2083782268000,5.48,10.04,3.21,Downstairs
26,2083832286000,3.17,8.39,0.65,Downstairs
26,2083882335000,0.27,9.23,-2.56,Downstairs
26,2083932262000,-0.53,17.73,-1.61,Downstairs
26,2083982341000,0.08,16.59,3.6,Downstairs
26,2084032298000,-2.37,9.34,-0.34,Downstairs
26,2084082286000,-0.84,10.92,-3.64,Downstairs
26,2084132335000,0.42,7.46,-1.57,Downstairs
26,2084182262000,1.46,4.29,-1.38,Downstairs
26,2084232341000,3.49,5.86,-1.04,Downstairs
26,2084282268000,5.83,9.15,-2.37,Downstairs
26,2084332286000,8.28,8.66,-0.8,Downstairs
26,2084382335000,3.83,13.95,1.46,Downstairs
26,2084432262000,-6.66,17.92,0.8,Downstairs
26,2084482341000,-3.6,7.44,-1.33,Downstairs
26,2084532268000,-1.08,7.7,-0.91,Downstairs
26,2084582255000,4.25,9.04,-0.91,Downstairs
26,2084632335000,5.63,9.62,-1.14,Downstairs
26,2084682292000,2.56,11.6,0.72,Downstairs
26,2084682292000,2.56,11.6,0.72,Downstairs
26,2084784465000,-0.11,18.2,0.27,Downstairs
26,2084842296000,-3.02,14.18,-2.83,Downstairs
26,2084892314000,-2.07,7.97,-2.37,Downstairs
26,2084942332000,-0.95,3.64,-0.38,Downstairs
26,2084992320000,0.38,3.72,-0.15,Downstairs
26,2085042369000,1.57,8.47,-1.14,Downstairs
26,2085092326000,2.79,13.02,-0.11,Downstairs
26,2085142345000,5.33,8.47,-1.33,Downstairs
26,2085192332000,9.23,14.79,-4.79,Downstairs
26,2085242259000,-1.84,17.82,-1.5,Downstairs
26,2085292247000,-9.15,7.21,8.92,Downstairs
26,2085342326000,-2.37,7.01,-0.65,Downstairs
26,2085392345000,3.17,8.54,-2.34,Downstairs
26,2085442332000,6.36,9.15,-1.57,Downstairs
26,2085492320000,5.75,9.85,-3.15,Downstairs
26,2085542308000,2.26,9.38,1.57,Downstairs
26,2085592326000,-0.3,17.92,0.15,Downstairs
26,2085642345000,-2.79,16.04,-1.69,Downstairs
26,2085692332000,-2.98,10.08,-0.38,Downstairs
26,2085742320000,-2.26,8.43,-2.41,Downstairs
26,2085792369000,-1.38,6.51,-2.79,Downstairs
26,2085842326000,0.84,4.06,-1.33,Downstairs
26,2085892345000,2.91,7.97,-0.8,Downstairs
26,2085942332000,6.02,9.23,-2.64,Downstairs
26,2085992290000,12.18,16.86,-5.33,Downstairs
26,2086042339000,-0.65,18.05,2.53,Downstairs
26,2086092326000,-7.25,6.02,10.27,Downstairs
26,2086142345000,-1.84,5.94,-2.79,Downstairs
26,2086192332000,1.92,9.72,-3.17,Downstairs
26,2086242290000,6.47,9.11,-0.27,Downstairs
26,2086292247000,3.76,4.56,-1.99,Downstairs
26,2086342296000,1.92,11.07,0.34,Downstairs
26,2086392345000,-0.11,19.08,-0.76,Downstairs
26,2086442332000,-0.65,11.99,-2.07,Downstairs
26,2086492320000,-1.95,11.3,-0.5,Downstairs
26,2086542308000,-1.42,9.38,-1.69,Downstairs
26,2086542308000,-1.42,9.38,-1.69,Downstairs
26,2086642467000,-0.04,6.63,-1.61,Downstairs
26,2086692119000,2.34,7.59,-1.31,Downstairs
26,2086742259000,3.76,11.37,-0.8,Downstairs
26,2086792308000,6.55,9.92,-2.07,Downstairs
26,2086842296000,9.77,17.62,-3.41,Downstairs
26,2086892284000,-4.86,16.7,2.26,Downstairs
26,2086942332000,-7.35,7.27,2.03,Downstairs
26,2086992259000,-2.96,6.17,-0.04,Downstairs
26,2087042369000,4.63,10.12,0.27,Downstairs
26,2087092357000,7.7,11.26,-1.38,Downstairs
26,2087142345000,3.57,4.9,-1.88,Downstairs
26,2087192332000,1.61,5.01,-1.5,Downstairs
26,2087242290000,1.27,17.01,-2.26,Downstairs
26,2087292338000,-2.56,17.69,-0.84,Downstairs
26,2087342296000,-1.46,6.89,-0.84,Downstairs
26,2087392345000,-2.26,11.5,0.11,Downstairs
26,2087442332000,-1.57,10.46,-1.31,Downstairs
26,2087492351000,0.69,6.4,-1.73,Downstairs
26,2087542308000,1.88,5.56,0.65,Downstairs
26,2087592326000,3.49,7.46,-0.42,Downstairs
26,2087642345000,6.74,7.82,-1.04,Downstairs
26,2087692332000,13.33,13.18,-5.9,Downstairs
26,2087762279000,-2.41,18.54,2.34,Downstairs
26,2087812266000,-11.73,14.79,5.28,Downstairs
26,2087862315000,-3.49,8.85,-3.45,Downstairs
26,2087912303000,2.72,11.6,-2.68,Downstairs
26,2087962321000,6.17,9.92,-0.5,Downstairs
26,2088012248000,6.51,7.82,1.27,Downstairs
26,2088062328000,1.8,6.59,2.56,Downstairs
26,2088112315000,1.65,11.6,-1.69,Downstairs
26,2088162334000,-0.15,18.31,-2.91,Downstairs
26,2088212291000,0.19,8.12,-3.02,Downstairs
26,2088262309000,-1.33,14.71,-1.95,Downstairs
26,2088312328000,-1.23,10.46,-0.08,Downstairs
26,2088362315000,-0.8,7.67,1.04,Downstairs
26,2088412334000,0.89,9.43,0.08,Downstairs
26,2088462291000,0.95,8.08,0.19,Downstairs
26,2088512370000,2.79,12.64,-0.42,Downstairs
26,2088562328000,4.44,7.08,-1.61,Downstairs
26,2088612315000,6.21,9.7,0.31,Downstairs
26,2088662334000,2.91,19.19,-4.56,Downstairs
26,2088712291000,-1.8,17.43,-0.8,Downstairs
26,2088762340000,-2.6,9.72,-0.57,Downstairs
26,2088812297000,-3.87,10.0,-4.52,Downstairs
26,2088862315000,-3.53,6.28,-3.41,Downstairs
26,2088912334000,-4.9,8.28,1.92,Downstairs
26,2088962291000,0.65,10.38,5.22,Downstairs
26,2089012340000,10.15,9.92,-4.56,Downstairs
26,2089062297000,1.12,6.36,-5.6,Downstairs
26,2089112346000,-1.04,17.86,4.21,Downstairs
26,2089162395000,-4.63,13.21,4.21,Downstairs
26,2089212230000,-0.27,7.89,-3.15,Downstairs
26,2089262248000,-0.84,8.73,-4.21,Downstairs
26,2089312389000,0.19,7.74,-3.45,Downstairs
26,2089362315000,0.42,7.7,-3.95,Downstairs
26,2089412303000,0.38,11.03,-1.8,Downstairs
26,2089462321000,0.23,14.1,9.3,Downstairs
26,2089512309000,1.76,10.23,-2.64,Downstairs
26,2089562328000,3.64,13.06,1.42,Downstairs
26,2089612315000,5.43,11.18,5.41,Downstairs
26,2089662303000,4.56,11.03,-2.37,Downstairs
26,2089712321000,-1.53,16.7,-7.16,Downstairs
26,2089762279000,-1.53,13.38,-7.5,Downstairs
26,2089812328000,-0.15,8.2,-5.37,Downstairs
26,2089862315000,-0.53,9.0,4.67,Downstairs
26,2089912303000,-2.07,5.98,0.76,Downstairs
26,2089962291000,-0.72,6.59,-2.18,Downstairs
26,2090012279000,1.57,11.69,1.27,Downstairs
26,2090062328000,6.55,13.18,2.34,Downstairs
26,2090112407000,-2.6,12.68,-2.72,Downstairs
26,2090162334000,-4.25,12.07,-1.14,Downstairs
26,2090212291000,-2.53,9.19,-0.57,Downstairs
26,2090262309000,-2.18,10.42,-2.87,Downstairs
26,2090312328000,-0.3,8.47,-2.26,Downstairs
26,2090362315000,2.07,9.58,-2.72,Downstairs
26,2090412334000,4.86,8.12,3.72,Downstairs
26,2090462291000,3.72,6.66,0.76,Downstairs
26,2090512340000,3.3,4.6,0.04,Downstairs
26,2090562266000,-0.34,8.89,-0.3,Downstairs
26,2090612315000,-0.72,12.41,-1.8,Downstairs
26,2090662334000,0.93,7.97,-1.69,Downstairs
26,2090712291000,5.63,15.21,-1.57,Downstairs
26,2090762309000,3.38,18.81,3.76,Downstairs
26,2090812297000,-4.82,9.81,-2.6,Downstairs
26,2090862346000,-4.29,5.67,-4.99,Downstairs
26,2090912303000,-2.18,1.65,-0.34,Downstairs
26,2090962291000,3.83,4.25,9.89,Downstairs
26,2091012340000,4.21,11.6,-3.21,Downstairs
26,2091062297000,3.6,14.82,-2.72,Downstairs
26,2091112346000,2.37,7.59,-0.69,Downstairs
26,2091162303000,3.3,19.42,1.46,Downstairs
26,2091212321000,-1.88,13.91,0.84,Downstairs
26,2091262218000,-0.72,11.07,-1.76,Downstairs
26,2091312328000,-0.5,10.8,-2.83,Downstairs
26,2091362315000,0.38,5.13,-1.18,Downstairs
26,2091412303000,1.04,4.9,-1.46,Downstairs
26,2091462321000,2.37,6.17,-0.89,Downstairs
26,2091512309000,2.98,6.51,-0.38,Downstairs
26,2091562328000,3.15,9.08,-1.8,Downstairs
26,2091612315000,5.52,12.37,-3.15,Downstairs
26,2091662517000,7.89,18.2,-4.1,Downstairs
26,2091712291000,-7.7,17.69,7.16,Downstairs
26,2091762340000,-5.71,7.63,1.88,Downstairs
26,2091812297000,-3.06,7.27,-0.65,Downstairs
26,2091862315000,2.18,5.86,-0.89,Downstairs
26,2091912303000,5.33,5.83,-0.65,Downstairs
26,2091962291000,4.37,8.85,-2.72,Downstairs
26,2092012309000,2.6,4.79,-0.76,Downstairs
26,2092062297000,3.15,15.94,-0.89,Downstairs
26,2092112346000,-0.19,19.31,-2.14,Downstairs
26,2092162303000,-1.57,11.54,1.46,Downstairs
26,2092212321000,-2.26,11.22,-0.15,Downstairs
26,2092262309000,-1.73,8.62,-2.14,Downstairs
26,2092312297000,-0.69,3.72,-1.18,Downstairs
26,2092362315000,0.69,3.79,-0.8,Downstairs
26,2092412303000,1.18,7.74,-0.69,Downstairs
26,2092462321000,2.3,12.03,-1.04,Downstairs
26,2092512309000,6.21,9.92,-2.98,Downstairs
26,2092562297000,9.96,18.96,-4.1,Downstairs
26,2092612346000,-4.56,13.76,3.06,Downstairs
26,2092662303000,-7.46,8.69,4.4,Downstairs
