user-id,timestamp,accX,accY,accZ,ActivityEncoded
13,2868512309000,-8.58,11.5,5.597963,Downstairs
13,2868562236000,-1.84,14.9,-3.0645783,Downstairs
13,2868612315000,-1.18,16.82,2.2201166,Downstairs
13,2868662273000,-4.33,9.58,-1.0760075,Downstairs
13,2868712230000,-0.3,10.53,0.84446156,Downstairs
13,2868762279000,-0.76,6.13,1.1168685,Downstairs
13,2868812236000,-0.57,5.05,0.42223078,Downstairs
13,2868862285000,2.37,9.04,2.2201166,Downstairs
13,2868912303000,-0.76,8.2,1.2258313,Downstairs
13,2868962230000,0.61,11.03,1.8387469,Downstairs
13,2869012279000,-1.53,9.62,2.5606253,Downstairs
13,2869062236000,-1.65,14.48,7.273266,Downstairs
13,2869112254000,-3.06,17.62,2.9556155,Downstairs
13,2869162273000,-6.55,7.74,3.718355,Downstairs
13,2869212291000,-0.53,7.01,2.4516625,Downstairs
13,2869262279000,-1.08,5.63,2.0294318,Downstairs
13,2869312297000,-1.38,2.83,0.6537767,Downstairs
13,2869372325000,-0.42,2.87,0.3405087,Downstairs
13,2869422343000,2.26,10.27,3.445948,Downstairs
13,2869472270000,2.11,9.34,5.012288,Downstairs
13,2869522258000,-5.37,14.48,4.3312707,Downstairs
13,2869572307000,-10.23,14.02,3.990762,Downstairs
13,2869622203000,0.57,14.44,-0.6946377,Downstairs
13,2869672282000,-4.4,13.72,-0.88532263,Downstairs
13,2869722240000,-1.73,8.5,-0.040861044,Downstairs
13,2869772258000,-1.8,7.08,0.23154591,Downstairs
13,2869822246000,0.0,6.28,0.92618364,Downstairs
13,2869872264000,0.99,7.82,1.3075534,Downstairs
13,2869922252000,-0.89,6.4,0.53119355,Downstairs
13,2869972270000,1.04,10.95,0.9942854,Downstairs
13,2870022197000,-0.3,11.22,3.405087,Downstairs
13,2870072307000,-1.73,8.66,3.8681788,Downstairs
13,2870122203000,-1.31,14.06,5.7477865,Downstairs
13,2870172282000,-5.86,18.16,5.134871,Downstairs
13,2870222362000,-4.71,4.44,1.920469,Downstairs
13,2870272288000,-1.46,8.62,3.568531,Downstairs
13,2870322307000,-2.37,2.91,0.8036005,Downstairs
13,2870372325000,-1.18,1.46,0.38136974,Downstairs
13,2870422313000,0.65,5.79,0.3405087,Downstairs
13,2870472392000,0.84,9.72,2.3426998,Downstairs
13,2870522288000,-0.76,10.73,4.440233,Downstairs
13,2870572337000,-6.51,10.34,5.8976107,Downstairs
13,2870632274000,-2.03,11.99,-4.099725,Downstairs
13,2870682201000,0.53,18.24,5.7886477,Downstairs
13,2870732310000,-5.18,10.5,-1.6480621,Downstairs
13,2870782237000,-2.34,11.88,-0.23154591,Downstairs
13,2870832286000,-1.04,8.05,-0.14982383,Downstairs
13,2870882243000,-0.89,7.16,2.982856,Downstairs
13,2870932262000,-2.22,2.76,0.84446156,Downstairs
13,2870982249000,1.04,7.21,-0.88532263,Downstairs
13,2871032298000,2.83,12.03,1.4573772,Downstairs
13,2871082225000,-1.04,9.38,3.1463003,Downstairs
13,2871132274000,-1.61,11.88,6.1700177,Downstairs
13,2871182201000,-3.36,17.88,3.8681788,Downstairs
13,2871232280000,-5.43,13.8,3.568531,Downstairs
13,2871282207000,-2.37,7.01,3.405087,Downstairs
13,2871332286000,-1.38,6.93,2.152015,Downstairs
13,2871382243000,-1.8,1.38,0.61291564,Downstairs
13,2871432262000,-0.84,8.54,2.152015,Downstairs
13,2871536540000,-0.15,8.54,2.152015,Downstairs
13,2871536540000,-0.15,8.54,2.152015,Downstairs
13,2871536540000,-0.15,8.54,2.152015,Downstairs
13,2871642284000,-7.59,17.39,-1.7978859,Downstairs
13,2871692241000,-1.57,15.83,7.43671,Downstairs
13,2871742229000,-3.3,11.18,-2.3699405,Downstairs
13,2871792216000,-1.27,11.07,-1.0351465,Downstairs
13,2871842235000,-1.12,7.21,2.4108016,Downstairs
13,2871892253000,0.69,6.02,-1.2258313,Downstairs
13,2871942241000,0.42,4.1,-1.1441092,Downstairs
13,2871992229000,-1.42,8.2,0.46309182,Downstairs
13,2872042277000,-0.8,10.76,3.0237172,Downstairs
13,2872092265000,0.0,12.83,3.759216,Downstairs
13,2872142284000,-4.18,10.34,1.4982382,Downstairs
13,2872192271000,-7.93,19.04,0.7218784,Downstairs
13,2872242229000,-8.69,15.89,-0.3405087,Downstairs
13,2872292277000,-2.14,13.29,3.6774938,Downstairs
13,2872342235000,-1.42,7.67,-0.6537767,Downstairs
13,2872342235000,-1.42,7.67,-0.6537767,Downstairs
13,2872402568000,-2.75,0.53,-1.920469,Downstairs
13,2872452312000,-1.33,1.12,0.50395286,Downstairs
13,2872502574000,-1.14,6.17,2.4925237,Downstairs
13,2872552287000,-1.69,18.43,8.662541,Downstairs
13,2872602641000,-4.75,10.57,4.0180025,Downstairs
13,2872662273000,-5.28,13.29,4.5219555,Downstairs
13,2872712260000,-3.91,6.47,-4.903325,Downstairs
13,2872762309000,-8.69,6.7,-0.6946377,Downstairs
13,2872812236000,-2.03,12.72,-1.1849703,Downstairs
13,2872862315000,-1.8,10.92,-0.38136974,Downstairs
13,2872912273000,-1.53,8.43,-1.2666923,Downstairs
13,2872962291000,-1.18,9.7,0.6537767,Downstairs
13,2873012279000,1.69,6.4,1.920469,Downstairs
13,2873062266000,3.26,5.24,-0.23154591,Downstairs
13,2873112254000,0.57,10.84,1.607201,Downstairs
13,2873162273000,-2.68,8.31,3.255263,Downstairs
13,2873212230000,-1.27,10.23,1.879608,Downstairs
13,2873262248000,0.19,9.96,3.7864566,Downstairs
13,2873312236000,-1.61,9.92,2.070293,Downstairs
13,2873362285000,-3.36,19.08,4.0180025,Downstairs
13,2873412242000,-3.98,13.95,1.2666923,Downstairs
13,2873462260000,-4.67,8.28,3.1054392,Downstairs
13,2873512248000,-1.31,4.29,-0.42223078,Downstairs
13,2873562266000,-1.14,2.41,-0.0,Downstairs
13,2873612254000,0.93,3.6,0.7627395,Downstairs
13,2873662273000,2.49,9.04,2.4108016,Downstairs
13,2873712230000,-1.92,8.96,2.7921712,Downstairs
13,2873762279000,-7.89,8.73,6.4424243,Downstairs
13,2873812236000,-4.18,11.69,-4.862464,Downstairs
13,2873862285000,0.46,18.58,7.014479,Downstairs
13,2873912242000,-3.98,12.45,-0.9942854,Downstairs
13,2873962291000,-3.45,11.35,0.27240697,Downstairs
13,2874012279000,-0.99,8.66,2.2609777,Downstairs
13,2874062266000,-1.12,5.9,1.7297841,Downstairs
13,2874112254000,0.0,4.48,-0.3405087,Downstairs
13,2874162303000,1.38,10.0,0.7218784,Downstairs
13,2874212260000,1.8,10.73,3.0237172,Downstairs
13,2874262309000,-0.53,10.5,6.0474343,Downstairs
13,2874312236000,-6.28,18.81,4.671779,Downstairs
13,2874362315000,-3.49,11.18,2.3426998,Downstairs
13,2874412303000,-2.83,5.18,1.7570249,Downstairs
13,2874462260000,-3.26,6.74,2.3018389,Downstairs
13,2874512248000,-1.38,3.83,2.152015,Downstairs
13,2874562266000,0.53,6.05,-0.040861044,Downstairs
13,2874612254000,-1.18,8.24,1.3756552,Downstairs
13,2874662273000,-1.65,8.62,5.47538,Downstairs
13,2874712230000,-2.96,8.39,3.255263,Downstairs
13,2874762340000,-4.1,9.43,1.7570249,Downstairs
13,2874812266000,-5.33,13.99,3.173541,Downstairs
13,2874862346000,-1.65,15.28,1.607201,Downstairs
13,2874912273000,-2.87,13.53,-0.14982383,Downstairs
13,2874962260000,-4.21,10.88,1.2258313,Downstairs
13,2875012248000,-1.23,7.78,-1.1168685,Downstairs
13,2875062236000,-2.49,7.27,1.2666923,Downstairs
13,2875112254000,0.65,7.59,1.4573772,Downstairs
13,2875162273000,-0.65,5.37,1.1849703,Downstairs
13,2875212230000,0.57,8.39,0.42223078,Downstairs
13,2875262248000,0.19,10.99,0.92618364,Downstairs
13,2875312236000,-3.11,10.19,4.399372,Downstairs
13,2875362315000,-1.69,11.41,4.7535014,Downstairs
13,2875422343000,-3.36,17.31,4.5219555,Downstairs
13,2875472240000,-5.28,10.57,4.0588636,Downstairs
13,2875522288000,-1.73,6.02,2.4516625,Downstairs
13,2875572276000,-2.91,6.63,2.3699405,Downstairs
13,2875622295000,-2.49,3.41,0.88532263,Downstairs
13,2875682292000,-1.88,4.82,1.607201,Downstairs
13,2875742259000,1.57,9.19,2.5333846,Downstairs
13,2875792216000,-1.92,7.7,1.879608,Downstairs
13,2875842265000,-4.52,8.89,6.3607025,Downstairs
13,2875892222000,-4.63,9.34,4.2495484,Downstairs
13,2875942241000,-3.41,13.63,-2.3018389,Downstairs
13,2875992229000,-1.65,13.99,7.6954966,Downstairs
13,2876042247000,-5.48,11.73,-1.56634,Downstairs
13,2876092204000,-4.18,13.59,0.10896278,Downstairs
13,2876142253000,-2.07,7.89,-0.38136974,Downstairs
13,2876192241000,-0.99,7.46,-0.08172209,Downstairs
13,2876242229000,0.11,6.36,2.0294318,Downstairs
13,2876292247000,0.31,3.41,2.982856,Downstairs
13,2876342235000,-0.42,7.35,-0.88532263,Downstairs
13,2876392222000,0.84,12.72,1.4573772,Downstairs
13,2876442241000,-3.26,10.19,4.2904096,Downstairs
13,2876492198000,-1.23,14.86,7.014479,Downstairs
13,2876542308000,-6.13,16.82,2.7921712,Downstairs
13,2876592387000,-6.17,8.85,0.313268,Downstairs
13,2876642253000,-1.5,6.13,1.0351465,Downstairs
13,2876692210000,-0.84,6.02,0.9942854,Downstairs
13,2876742229000,-1.42,4.6,0.23154591,Downstairs
13,2876792308000,1.57,6.55,0.3405087,Downstairs
13,2876842296000,-2.37,8.92,4.7535014,Downstairs
13,2876892253000,-3.02,7.7,5.175732,Downstairs
13,2876942241000,-5.67,5.71,-0.6946377,Downstairs
13,2876992198000,-7.74,16.25,-0.29964766,Downstairs
13,2877042247000,-6.4,16.04,4.8216033,Downstairs
13,2877092204000,-1.5,12.45,0.92618364,Downstairs
13,2877142253000,-1.95,14.82,0.10896278,Downstairs
13,2877192241000,-2.45,7.27,-0.42223078,Downstairs
13,2877242229000,-2.64,6.47,-0.42223078,Downstairs
13,2877292216000,-0.42,5.33,0.7218784,Downstairs
13,2877342265000,0.72,7.21,0.313268,Downstairs
13,2877392222000,0.89,9.53,1.9477097,Downstairs
13,2877442271000,-0.91,8.85,0.7218784,Downstairs
13,2877492229000,-0.11,11.75,3.173541,Downstairs
13,2877492229000,-0.11,11.75,3.173541,Downstairs
13,2877492229000,-0.11,11.75,3.173541,Downstairs
13,2877642222000,-3.72,17.43,0.7627395,Downstairs
13,2877692363000,-4.48,6.51,2.070293,Downstairs
13,2877742259000,-0.99,6.85,1.7978859,Downstairs
13,2877792247000,-0.8,4.9,1.6889231,Downstairs
13,2877842204000,-1.61,2.98,0.50395286,Downstairs
13,2877892253000,0.46,5.13,0.7218784,Downstairs
13,2877942210000,-1.5,7.46,4.2904096,Downstairs
13,2877992229000,-2.18,7.78,4.5628166,Downstairs
13,2878042247000,-4.86,8.85,3.1463003,Downstairs
13,2878092265000,-6.24,14.94,-4.0180025,Downstairs
13,2878142253000,-2.87,16.93,6.238119,Downstairs
13,2878192271000,-3.72,10.73,1.1849703,Downstairs
13,2878242320000,-2.91,13.82,0.14982383,Downstairs
13,2878292277000,-2.49,7.5,0.42223078,Downstairs
13,2878342357000,0.19,6.93,1.7297841,Downstairs
13,2878392284000,0.34,4.06,-0.27240697,Downstairs
13,2878442241000,0.69,4.63,0.53119355,Downstairs
13,2878492259000,0.93,12.95,2.6423476,Downstairs
13,2878542216000,-1.38,8.43,3.9090397,Downstairs
13,2878592265000,-3.21,10.61,6.0474343,Downstairs
13,2878642222000,-2.96,19.11,2.2609777,Downstairs
13,2878692271000,-5.28,7.63,2.8330324,Downstairs
13,2878742229000,-1.04,6.74,2.2201166,Downstairs
13,2878792247000,-0.34,5.79,1.6889231,Downstairs
13,2878842235000,-2.96,2.3,1.4165162,Downstairs
13,2878892284000,0.34,6.24,1.879608,Downstairs
13,2878942210000,-1.69,13.82,5.5571017,Downstairs
13,2878992229000,1.33,8.92,14.47843,Downstairs
13,2879042277000,-7.65,16.28,-10.079058,Downstairs
13,2879092265000,-10.95,9.72,-0.9942854,Downstairs
13,2879142253000,-8.77,15.94,-5.5162406,Downstairs
13,2879192271000,-0.15,13.53,-0.53119355,Downstairs
13,2879242259000,-0.99,8.16,-1.2258313,Downstairs
13,2879292277000,0.65,7.67,0.08172209,Downstairs
13,2879342235000,1.65,8.81,0.92618364,Downstairs
13,2879392284000,-3.11,8.31,2.3426998,Downstairs
13,2879442271000,-4.52,9.43,-0.14982383,Downstairs
13,2879492259000,-0.46,9.58,1.3075534,Downstairs
13,2879542216000,-1.99,10.19,-0.8036005,Downstairs
13,2879592265000,-6.59,12.41,-0.14982383,Downstairs
13,2879642222000,-11.73,14.14,-4.4810944,Downstairs
13,2879692271000,-5.18,13.57,-0.3405087,Downstairs
13,2879742259000,-4.44,9.47,1.1849703,Downstairs
13,2879792247000,-3.49,6.24,-0.9125633,Downstairs
13,2879842204000,0.19,8.85,-0.0,Downstairs
13,2879892253000,-3.64,6.55,1.5390993,Downstairs
13,2879942241000,-0.38,6.93,2.7240696,Downstairs
13,2879992229000,-0.15,6.21,4.099725,Downstairs
13,2880042247000,-0.65,5.24,2.7240696,Downstairs
13,2880092265000,-1.53,8.39,5.407278,Downstairs
13,2880142253000,-2.03,12.68,10.228881,Downstairs
13,2880192271000,-5.13,9.66,5.012288,Downstairs
13,2880242229000,-9.96,10.8,4.0588636,Downstairs
13,2880292277000,-2.18,7.82,0.10896278,Downstairs
13,2880342265000,-4.75,1.99,-2.1111538,Downstairs
13,2880392284000,-2.72,14.82,-3.0645783,Downstairs
13,2880442271000,-2.07,11.22,2.3018389,Downstairs
13,2880492229000,-2.6,9.92,1.0351465,Downstairs
13,2880542216000,-0.46,8.62,1.4573772,Downstairs
13,2880592265000,-2.14,8.66,1.7978859,Downstairs
13,2880642222000,-0.61,8.31,2.8738933,Downstairs
13,2880692241000,-0.42,7.01,1.879608,Downstairs
13,2880742259000,-0.3,5.98,0.7218784,Downstairs
13,2880792247000,0.23,7.93,0.38136974,Downstairs
13,2880842235000,-2.07,8.47,-0.0,Downstairs
13,2880892253000,-1.73,10.27,0.95342433,Downstairs
13,2880942363000,0.8,9.23,3.3778462,Downstairs
13,2880992229000,-1.08,12.64,5.2165933,Downstairs
13,2881042277000,-4.71,19.34,5.243834,Downstairs
13,2881092265000,-3.79,12.57,3.5957718,Downstairs
13,2881142253000,-4.99,3.49,2.982856,Downstairs
13,2881192271000,-3.11,5.33,2.2609777,Downstairs
13,2881242229000,-0.57,3.11,0.9942854,Downstairs
13,2881292247000,0.53,5.13,1.2258313,Downstairs
13,2881342235000,1.42,7.93,1.3756552,Downstairs
13,2881392253000,-1.69,8.62,2.1111538,Downstairs
13,2881442241000,-3.57,10.31,7.3958488,Downstairs
13,2881492259000,-5.67,9.89,3.173541,Downstairs
13,2881542247000,-3.64,12.83,0.040861044,Downstairs
13,2881592265000,-3.53,12.6,4.3312707,Downstairs
13,2881642253000,-3.36,13.8,0.3405087,Downstairs
13,2881692241000,-4.21,11.84,-3.1054392,Downstairs
13,2881742229000,-2.37,10.61,-0.10896278,Downstairs
13,2881792247000,-0.72,8.5,-0.08172209,Downstairs
13,2881842265000,-0.53,7.93,1.334794,Downstairs
13,2881892284000,-1.53,5.43,1.5390993,Downstairs
13,2881942210000,-1.5,6.7,0.5720546,Downstairs
13,2881992229000,1.99,7.82,-0.61291564,Downstairs
13,2882042247000,0.5,12.95,1.2666923,Downstairs
13,2882092265000,-2.79,9.11,3.2961242,Downstairs
13,2882142253000,-1.23,10.31,5.284695,Downstairs
13,2882192241000,-5.05,17.92,5.284695,Downstairs
13,2882242259000,-4.37,15.64,1.7570249,Downstairs
13,2882292277000,-3.26,4.4,1.7297841,Downstairs
13,2882342235000,-1.46,6.78,1.9885708,Downstairs
13,2882392253000,-1.53,4.99,1.8387469,Downstairs
13,2882442241000,-1.46,3.95,0.7627395,Downstairs
13,2882492229000,-0.95,6.63,2.0294318,Downstairs
13,2882542247000,-1.61,8.62,2.9147544,Downstairs
13,2882592265000,-5.01,8.5,4.3312707,Downstairs
13,2882642314000,-3.98,9.0,5.366417,Downstairs
13,2882642314000,-3.98,9.0,5.366417,Downstairs
13,2882742198000,-5.01,11.37,-1.7297841,Downstairs
13,2882792308000,-3.45,17.24,3.718355,Downstairs
13,2882792308000,-3.45,17.24,3.718355,Downstairs
13,2882852489000,-4.02,10.88,-2.4925237,Downstairs
13,2882902263000,-2.14,11.54,0.84446156,Downstairs
13,2882952464000,-0.34,7.46,-0.14982383,Downstairs
13,2883002269000,-1.57,6.55,1.7570249,Downstairs
13,2883052470000,0.5,6.13,1.879608,Downstairs
13,2883102275000,-0.38,6.09,0.9942854,Downstairs
13,2883152415000,0.53,10.76,0.53119355,Downstairs
13,2883202281000,-1.57,10.19,3.0237172,Downstairs
13,2883252452000,-3.36,9.38,5.5162406,Downstairs
13,2883302287000,-2.49,16.7,5.829509,Downstairs
13,2883352336000,-7.55,15.43,-0.19068487,Downstairs
13,2883402782000,-6.05,8.47,1.1441092,Downstairs
13,2883452312000,-2.41,7.27,1.607201,Downstairs
13,2883502727000,-1.14,8.5,2.5606253,Downstairs
13,2883612132000,1.92,8.5,2.5606253,Downstairs
13,2883612132000,1.92,8.5,2.5606253,Downstairs
13,2883662242000,-2.07,7.97,4.3312707,Downstairs
13,2883712260000,-3.76,8.05,4.2086873,Downstairs
13,2883762248000,-6.82,15.36,-3.214402,Downstairs
13,2883812327000,-5.13,17.16,3.8273177,Downstairs
13,2883872264000,-2.79,14.29,-0.27240697,Downstairs
13,2883922252000,-2.3,11.65,2.1111538,Downstairs
13,2883972301000,-1.18,7.7,0.84446156,Downstairs
13,2884022197000,-1.42,6.09,0.42223078,Downstairs
13,2884072276000,0.11,3.3,-0.46309182,Downstairs
13,2884122233000,0.5,5.9,0.3405087,Downstairs
13,2884172313000,1.76,14.02,2.8330324,Downstairs
13,2884222240000,-2.22,7.97,2.8738933,Downstairs
13,2884272258000,-2.49,12.49,5.6660647,Downstairs
13,2884322246000,-4.02,16.89,4.671779,Downstairs
13,2884372295000,-3.45,15.7,2.6832085,Downstairs
13,2884422221000,-5.2,7.4,2.4108016,Downstairs
13,2884472301000,-1.12,7.89,3.173541,Downstairs
13,2884522227000,-1.76,4.63,1.6889231,Downstairs
13,2884572307000,-1.8,3.53,0.5720546,Downstairs
13,2884622203000,-1.08,5.43,2.0294318,Downstairs
13,2884672313000,-1.31,6.51,2.6423476,Downstairs
13,2884722270000,-3.17,7.46,1.6889231,Downstairs
13,2884772288000,-5.13,8.01,5.175732,Downstairs
13,2884822276000,-4.29,10.34,4.2086873,Downstairs
13,2884872264000,-3.91,13.06,-3.5276701,Downstairs
13,2884922221000,-4.1,15.13,8.349273,Downstairs
13,2884972301000,-2.53,10.61,-1.4165162,Downstairs
13,2885022197000,-3.6,13.48,1.4165162,Downstairs
13,2885072307000,-1.23,8.58,0.19068487,Downstairs
13,2885122233000,-1.18,6.97,1.2666923,Downstairs
13,2885172343000,-0.53,6.32,1.7297841,Downstairs
13,2885222270000,0.53,5.67,1.2666923,Downstairs
13,2885272258000,-0.3,7.59,-0.29964766,Downstairs
13,2885322246000,-0.15,11.65,0.7218784,Downstairs
13,2885372264000,-1.76,11.14,4.0588636,Downstairs
13,2885422252000,-1.8,9.43,3.759216,Downstairs
13,2885472270000,-2.68,18.01,3.568531,Downstairs
13,2885522227000,-5.05,13.8,3.568531,Downstairs
13,2885572307000,-3.26,6.85,2.4925237,Downstairs
13,2885622203000,-2.91,7.5,2.0294318,Downstairs
13,2885672313000,-1.99,3.91,0.50395286,Downstairs
13,2885722209000,-0.95,2.53,0.313268,Downstairs
13,2885772288000,1.04,5.41,1.1168685,Downstairs
13,2885822215000,-2.56,11.45,4.630918,Downstairs
13,2885872295000,-2.34,9.47,6.4015636,Downstairs
13,2885922252000,-3.45,8.5,-1.4982382,Downstairs
13,2885972331000,-4.56,12.64,4.0588636,Downstairs
13,2886022197000,-3.45,17.24,-1.525479,Downstairs
13,2886072307000,-3.87,13.67,-0.6946377,Downstairs
13,2886122233000,-2.11,10.04,-0.38136974,Downstairs
13,2886172282000,-0.72,8.16,0.6537767,Downstairs
13,2886222270000,-2.07,5.71,1.5390993,Downstairs
13,2886272258000,-0.11,5.01,0.10896278,Downstairs
13,2886322215000,0.84,10.04,1.1849703,Downstairs
13,2886372295000,0.57,9.7,2.7921712,Downstairs
13,2886422252000,-1.69,8.5,3.3778462,Downstairs
13,2886472270000,-3.72,15.94,6.238119,Downstairs
13,2886522197000,-5.33,15.7,2.6832085,Downstairs
13,2886572276000,-5.13,7.31,1.607201,Downstairs
13,2886622233000,-1.33,7.16,2.2609777,Downstairs
13,2886672282000,-2.56,4.44,1.4982382,Downstairs
13,2886722240000,-1.88,3.15,1.1168685,Downstairs
13,2886772258000,0.8,6.09,0.8036005,Downstairs
13,2886822246000,0.0,11.54,5.938472,Downstairs
13,2886872295000,-4.14,11.75,5.9793324,Downstairs
13,2886922252000,-6.51,9.47,7.9270425,Downstairs
13,2886972270000,-4.29,14.48,-7.1234417,Downstairs
13,2887022227000,-4.67,12.49,-1.0760075,Downstairs
13,2887072276000,-6.78,14.9,-5.938472,Downstairs
13,2887122233000,-5.52,9.15,-0.6537767,Downstairs
13,2887172252000,-2.53,9.53,-2.4925237,Downstairs
13,2887222240000,2.72,9.15,-0.14982383,Downstairs
13,2887272288000,0.57,9.34,1.5390993,Downstairs
13,2887322246000,-6.32,7.7,1.3756552,Downstairs
13,2887372295000,-1.14,11.07,0.38136974,Downstairs
13,2887422221000,-3.76,10.15,1.7570249,Downstairs
13,2887472270000,-6.21,10.57,0.19068487,Downstairs
13,2887522227000,-11.3,10.46,-2.8738933,Downstairs
13,2887572307000,-7.63,15.02,-1.525479,Downstairs
13,2887622233000,-5.24,11.37,1.4573772,Downstairs
13,2887672282000,-4.71,8.05,-0.3405087,Downstairs
13,2887722209000,-1.57,5.9,0.040861044,Downstairs
13,2887772258000,-1.57,4.18,-0.3405087,Downstairs
13,2887822246000,-1.33,5.43,1.607201,Downstairs
13,2887872264000,-0.53,6.47,4.5219555,Downstairs
13,2887922252000,-2.45,7.27,5.706926,Downstairs
13,2887972270000,-4.37,10.99,6.510526,Downstairs
13,2888022197000,-2.96,11.03,8.349273,Downstairs
13,2888072276000,-8.62,9.15,3.718355,Downstairs
13,2888122203000,-4.67,9.3,1.1849703,Downstairs
13,2888172282000,-5.28,3.99,-1.6480621,Downstairs
13,2888222209000,-4.1,11.99,-1.4573772,Downstairs
13,2888272288000,-3.91,11.41,0.92618364,Downstairs
13,2888322215000,-2.34,9.53,-0.14982383,Downstairs
13,2888372264000,0.15,9.34,1.3075534,Downstairs
13,2888422221000,-0.57,9.53,1.4982382,Downstairs
13,2888472270000,-1.23,8.2,2.3018389,Downstairs
13,2888522227000,-0.42,6.24,1.3756552,Downstairs
13,2888572276000,-1.69,4.37,0.84446156,Downstairs
13,2888632365000,-1.23,9.47,-0.7218784,Downstairs
13,2888682323000,-0.08,10.5,1.2258313,Downstairs
13,2888732280000,0.53,10.42,2.2609777,Downstairs
13,2888782207000,-2.07,9.08,3.7864566,Downstairs
13,2888832286000,-6.43,16.47,5.47538,Downstairs
13,2888882274000,-1.33,18.77,0.8036005,Downstairs
13,2888932262000,-5.94,6.4,1.7297841,Downstairs
13,2888982219000,-2.37,6.44,1.1849703,Downstairs
13,2889032268000,-0.76,3.45,-0.10896278,Downstairs
13,2889082225000,-1.99,2.41,-0.10896278,Downstairs
13,2889132274000,0.34,4.02,0.38136974,Downstairs
13,2889182231000,1.04,10.42,4.630918,Downstairs
13,2889232280000,-5.09,10.46,5.325556,Downstairs
13,2889282237000,-8.81,11.41,4.7943625,Downstairs
13,2889332286000,-1.57,10.88,-1.879608,Downstairs
13,2889382243000,-3.49,18.2,3.336985,Downstairs
13,2889432262000,-1.73,11.14,-3.0645783,Downstairs
13,2889482249000,-3.98,12.03,-1.1168685,Downstairs
13,2889532268000,-3.49,7.89,-0.0,Downstairs
13,2889532268000,-3.49,7.89,-0.0,Downstairs
13,2889632243000,-0.11,4.4,-0.10896278,Downstairs
13,2889682292000,1.95,9.04,1.6889231,Downstairs
13,2889732219000,-0.46,8.01,0.3405087,Downstairs
13,2889782268000,1.12,12.91,2.4516625,Downstairs
13,2889832255000,-2.22,9.92,3.2961242,Downstairs
13,2889882274000,-2.96,14.9,6.238119,Downstairs
13,2889932262000,-4.29,17.43,2.152015,Downstairs
13,2889982280000,-5.75,7.78,2.152015,Downstairs
13,2890032237000,-1.65,8.05,1.607201,Downstairs
13,2890082286000,-3.15,4.9,1.1849703,Downstairs
13,2890132213000,-1.12,2.56,0.95342433,Downstairs
13,2890182292000,1.04,5.63,1.334794,Downstairs
