user-id,timestamp,accX,accY,accZ
5,3154552288000,-1.61,9.81,0.95342433
5,3154602245000,-1.73,9.85,0.7627395
5,3154652264000,-1.8,9.66,0.6946377
5,3154702221000,-1.8,9.7,0.6537767
5,3154752270000,-1.84,9.7,0.5720546
5,3154802227000,-1.76,9.7,0.8036005
5,3154852276000,-1.57,9.72,0.88532263
5,3154902264000,-1.61,9.89,0.95342433
5,3154952282000,-1.65,9.72,0.84446156
5,3155002239000,-1.76,9.7,0.6946377
5,3155052288000,-1.76,9.77,0.53119355
5,3155102215000,-1.69,9.77,0.6946377
5,3155152264000,-1.57,9.81,0.84446156
5,3155202221000,-1.65,9.81,0.88532263
5,3155252270000,-1.69,9.77,0.8036005
5,3155302257000,-1.69,9.72,0.7218784
5,3155352276000,-1.61,9.77,0.7627395
5,3155402203000,-1.69,9.77,0.8036005
5,3155452251000,-1.65,9.77,0.7627395
5,3155502209000,-1.69,9.72,0.84446156
5,3155552288000,-1.57,9.72,0.7627395
5,3155602245000,-1.61,9.77,0.92618364
5,3155652264000,-1.57,9.77,0.88532263
5,3155702251000,-1.53,9.85,0.92618364
5,3155752270000,-1.53,9.81,0.84446156
5,3155802227000,-1.5,9.77,0.95342433
5,3155852306000,-1.53,9.72,0.92618364
5,3155902203000,-1.53,9.72,0.88532263
5,3155952251000,-1.53,9.77,0.88532263
5,3156002209000,-1.53,9.81,0.92618364
5,3156052288000,-1.5,9.77,0.95342433
5,3156102215000,-1.57,9.77,0.92618364
5,3156152264000,-1.57,9.81,0.95342433
5,3156202251000,-1.53,9.81,0.92618364
5,3156252239000,-1.53,9.77,0.9942854
5,3156302257000,-1.53,9.72,1.0351465
5,3156352306000,-1.42,9.72,1.1168685
5,3156402203000,-1.38,9.72,1.1849703
5,3156452282000,-1.33,9.77,1.2258313
5,3156502209000,-1.33,9.72,1.1849703
5,3156552288000,-1.33,9.77,1.2258313
5,3156602215000,-1.31,9.7,1.1849703
5,3156652264000,-1.33,9.7,1.1441092
5,3156702221000,-1.33,9.66,1.1168685
5,3156752239000,-1.46,9.66,1.1168685
5,3156802257000,-1.42,9.72,1.1849703
5,3156852276000,-1.53,9.77,1.2258313
5,3156902233000,-1.5,9.62,1.1441092
5,3156952282000,-1.46,9.58,1.1168685
5,3157002270000,-1.65,9.77,1.1441092
5,3157052288000,-1.65,9.85,1.1849703
5,3157102215000,-1.69,9.81,1.1168685
5,3157152264000,-1.73,9.72,0.9942854
5,3157202221000,-1.61,9.66,1.0760075
5,3157252270000,-1.5,9.66,1.1168685
5,3157302257000,-1.53,9.7,1.1168685
5,3157352276000,-1.65,9.81,1.0351465
5,3157402203000,-1.65,9.85,0.88532263
5,3157452282000,-1.8,9.72,0.8036005
5,3157502209000,-1.76,9.66,0.8036005
5,3157552288000,-1.65,9.62,0.84446156
5,3157602245000,-1.53,9.72,0.9942854
5,3157652264000,-1.65,9.81,0.9942854
5,3157652264000,-1.65,9.81,0.9942854
5,3157752300000,-1.73,9.77,0.8036005
5,3157802227000,-1.69,9.7,0.84446156
5,3157852306000,-1.61,9.72,0.95342433
5,3157902294000,-1.53,9.72,0.95342433
5,3157952251000,-1.53,9.72,0.9942854
5,3158002239000,-1.61,9.85,0.95342433
5,3158052319000,-1.65,9.81,0.88532263
5,3158112225000,-1.65,9.7,0.88532263
5,3158162212000,-1.57,9.72,0.7627395
5,3158212292000,-1.46,9.66,0.84446156
5,3158262218000,-1.65,9.81,0.88532263
5,3158312267000,-1.57,9.77,0.88532263
5,3158362225000,-1.57,9.89,0.92618364
5,3158412273000,-1.53,9.72,0.88532263
5,3158462231000,-1.57,9.66,1.0760075
5,3158512249000,-1.42,9.72,1.1441092
5,3158562206000,-1.46,9.81,1.1168685
5,3158612255000,-1.5,9.7,1.1441092
5,3158662212000,-1.23,9.51,0.9942854
5,3158712261000,-1.42,9.81,0.84446156
5,3158762218000,-1.38,9.66,0.92618364
5,3158812267000,-1.8,9.72,0.7627395
5,3158812267000,-1.8,9.72,0.7627395
5,3158882336000,-2.07,9.72,0.6537767
5,3158932262000,-1.65,9.58,0.84446156
5,3158998791000,-1.61,9.7,0.92618364
5,3158998791000,-1.61,9.7,0.92618364
5,3158998791000,-1.61,9.7,0.92618364
5,3159152477000,-1.46,9.47,0.95342433
5,3159202282000,-1.46,9.62,0.84446156
5,3159252209000,-1.69,9.72,0.7627395
5,3159302288000,-1.73,9.92,0.92618364
5,3159352215000,-1.57,10.0,0.9942854
5,3159402264000,-1.65,9.81,0.9942854
5,3159452251000,-1.31,9.58,0.88532263
5,3159502270000,-1.53,9.7,0.95342433
5,3159552227000,-1.61,9.72,0.88532263
5,3159602276000,-1.57,9.72,1.0351465
5,3159652203000,-1.5,9.72,1.1441092
5,3159702282000,-1.46,9.81,1.1849703
5,3159752239000,-1.5,9.72,1.3075534
5,3159802319000,-1.57,9.66,1.1441092
5,3159852245000,-1.53,9.62,1.1441092
5,3159902233000,-1.69,9.72,1.1441092
5,3159952373000,-1.46,9.66,1.1849703
5,3160002270000,-1.57,9.72,1.0351465
5,3160052257000,-1.65,9.81,1.1168685
5,3160102306000,-1.5,9.77,1.1168685
5,3160152233000,-1.38,9.7,1.0760075
5,3160202251000,-1.53,9.7,1.0760075
5,3160252270000,-1.5,9.72,0.88532263
5,3160302288000,-1.53,9.72,0.95342433
5,3160302288000,-1.53,9.72,0.95342433
5,3160402233000,-1.53,9.72,0.92618364
5,3160452251000,-1.46,9.77,0.95342433
5,3160502270000,-1.5,9.85,1.0351465
5,3160552257000,-1.53,9.72,0.92618364
5,3160602245000,-1.53,9.72,0.8036005
5,3160652203000,-1.53,9.77,0.84446156
5,3160702251000,-1.57,9.77,0.84446156
5,3160752209000,-1.65,9.81,0.8036005
5,3160802288000,-1.53,9.7,0.84446156
5,3160852215000,-1.57,9.77,0.92618364
5,3160902233000,-1.38,9.72,0.95342433
5,3160952251000,-1.53,9.89,0.95342433
5,3161002239000,-1.57,9.89,0.95342433
5,3161052257000,-1.61,9.66,0.7218784
5,3161102276000,-1.65,9.62,0.7627395
5,3161152264000,-1.57,9.58,0.6946377
5,3161202343000,-1.8,9.77,0.88532263
5,3161252239000,-1.69,9.89,1.0351465
5,3161302288000,-1.23,9.66,1.1441092
5,3161352245000,-1.38,9.72,1.0760075
5,3161402264000,-1.69,9.77,0.9942854
5,3161452343000,-1.88,9.81,0.6537767
5,3161502300000,-1.69,9.89,0.88532263
5,3161552227000,-1.57,9.66,0.84446156
5,3161602276000,-1.31,9.47,0.95342433
5,3161652233000,-1.61,10.0,0.9942854
5,3161702282000,-1.84,10.08,0.9942854
5,3161752209000,-1.73,9.77,0.9942854
5,3161802288000,-1.31,9.38,1.1168685
5,3161852215000,-1.14,9.53,1.3075534
5,3161902233000,-2.26,9.77,0.8036005
5,3161952282000,-2.3,10.04,0.6946377
5,3162002270000,-1.65,9.81,0.88532263
5,3162052227000,-1.18,10.23,0.92618364
5,3162102306000,-0.57,8.96,1.0351465
5,3162152203000,-0.65,9.53,1.4165162
5,3162202282000,-1.5,9.96,1.4982382
5,3162252209000,-2.22,9.81,1.1849703
5,3162302319000,-1.92,9.81,0.95342433
5,3162352398000,-1.88,9.85,0.6946377
5,3162402264000,-1.65,9.72,0.6537767
5,3162452282000,-1.8,9.66,0.46309182
5,3162502270000,-1.76,9.53,0.5720546
5,3162552257000,-0.95,9.38,1.3075534
5,3162602276000,-0.91,10.0,1.6480621
5,3162652233000,-1.46,10.15,1.7297841
5,3162702282000,-1.46,9.7,1.334794
5,3162752239000,-1.61,9.7,0.7627395
5,3162802288000,-1.88,9.58,0.313268
5,3162852215000,-1.92,9.77,0.53119355
5,3162902386000,-1.84,10.04,0.8036005
5,3162952282000,-1.46,9.96,1.2258313
5,3163002270000,-0.84,9.81,0.9942854
5,3163052257000,-1.08,9.66,0.6537767
5,3163102276000,-1.88,9.72,0.5720546
5,3163152203000,-2.22,9.81,0.313268
5,3163202282000,-2.49,9.72,0.38136974
5,3163252209000,-2.14,9.89,0.53119355
5,3163302288000,-1.53,9.89,0.6537767
5,3163352215000,-1.33,9.81,0.84446156
5,3163402294000,-1.23,9.62,0.9942854
5,3163452526000,-1.38,9.72,1.1441092
5,3163502270000,-1.53,9.58,1.1168685
5,3163552227000,-1.73,9.89,0.9942854
5,3163602276000,-1.84,9.85,0.8036005
5,3163652233000,-1.69,9.66,0.84446156
5,3163702282000,-1.73,9.7,0.84446156
5,3163752209000,-1.53,9.77,0.88532263
5,3163802288000,-1.53,9.7,0.92618364
5,3163852245000,-1.61,9.85,0.88532263
5,3163902233000,-1.57,9.89,0.88532263
5,3163902233000,-1.57,9.89,0.88532263
5,3163972271000,-1.38,9.62,0.92618364
5,3164022594000,-1.23,9.66,1.0760075
5,3164073132000,-1.42,9.77,1.1168685
5,3164130382000,-1.53,9.72,1.0760075
5,3164182354000,-1.57,9.77,0.9942854
5,3164232281000,-1.69,9.81,0.95342433
5,3164282299000,-1.46,9.62,1.0760075
5,3164332317000,-1.38,9.66,1.2258313
5,3164382305000,-1.53,9.85,1.1849703
5,3164432262000,-1.57,9.7,0.9942854
5,3164482311000,-1.65,9.62,1.0351465
5,3164532268000,-1.5,9.7,1.0351465
5,3164582348000,-1.57,9.81,1.0760075
5,3164632244000,-1.65,9.81,1.0760075
5,3164682293000,-1.5,9.66,1.0760075
5,3164732281000,-1.46,9.7,0.95342433
5,3164782238000,-1.5,9.7,0.9942854
5,3164832256000,-1.5,9.7,1.0351465
5,3164882275000,-1.69,9.89,0.95342433
5,3164932262000,-1.53,9.81,1.0351465
5,3164982311000,-1.5,9.66,1.0760075
5,3165032238000,-1.53,9.62,0.9942854
5,3165082256000,-1.53,9.7,0.9942854
5,3165132244000,-1.57,9.77,0.9942854
5,3165182232000,-1.5,9.77,1.0351465
5,3165232220000,-1.5,9.77,0.9942854
5,3165282299000,-1.5,9.72,0.88532263
5,3165382122000,-1.73,9.81,0.88532263
5,3165382122000,-1.73,9.81,0.88532263
5,3165432384000,-1.65,9.72,0.88532263
5,3165482250000,-1.65,9.66,0.84446156
5,3165532238000,-1.65,9.7,0.84446156
5,3165582287000,-1.61,9.81,0.88532263
5,3165642223000,-1.69,9.81,0.8036005
5,3165692272000,-1.5,9.66,0.61291564
5,3165742321000,-1.27,9.47,0.8036005
5,3165792248000,-1.04,9.53,1.2258313
5,3165842297000,-1.33,9.92,1.4573772
5,3165892223000,-2.3,10.08,1.3075534
5,3165942272000,-2.49,9.7,0.7627395
5,3165992199000,-2.18,9.7,0.6537767
5,3166042278000,-1.8,9.72,0.7627395
5,3166092236000,-1.65,10.04,0.53119355
5,3166142284000,-1.53,9.81,0.19068487
5,3166192242000,-1.88,10.08,0.14982383
5,3166242290000,-1.84,9.89,0.313268
5,3166292217000,-1.23,9.28,0.6537767
5,3166342266000,-0.91,9.04,0.88532263
5,3166392223000,-0.95,9.34,0.9942854
5,3166442272000,-2.07,10.5,1.334794
5,3166492199000,-1.84,10.23,1.2258313
5,3166542278000,-1.76,9.66,1.1849703
5,3166592205000,-1.92,9.47,0.92618364
5,3166642315000,-1.8,9.51,0.7218784
5,3166692242000,-2.26,9.89,0.50395286
5,3166742260000,-2.03,9.92,0.53119355
5,3166792217000,-1.73,9.92,0.7627395
5,3166842297000,-2.03,9.96,0.5720546
5,3166892223000,-2.03,9.77,0.6537767
5,3166942272000,-1.99,9.51,0.6537767
5,3166992199000,-2.11,9.7,0.7627395
5,3167042278000,-1.88,9.58,1.0760075
5,3167092205000,-1.8,9.38,1.0760075
5,3167142315000,-1.84,9.34,1.1168685
5,3167192242000,-1.95,9.89,1.2666923
5,3167242260000,-1.61,10.08,1.2666923
5,3167292217000,-1.42,9.66,1.3075534
5,3167342266000,-1.84,9.53,1.1441092
5,3167392223000,-2.07,9.58,0.95342433
5,3167442272000,-2.22,9.62,0.88532263
5,3167492199000,-1.95,9.62,1.0760075
5,3167542278000,-1.46,9.53,1.0760075
5,3167592236000,-1.65,10.08,1.1849703
5,3167642315000,-1.88,9.89,0.9942854
5,3167692181000,-1.88,9.53,0.9942854
5,3167742260000,-1.8,9.58,0.95342433
5,3167792217000,-1.8,9.85,0.8036005
5,3167842266000,-1.65,9.89,0.88532263
5,3167892193000,-1.5,9.77,0.88532263
5,3167942333000,-1.5,9.7,0.53119355
5,3167992199000,-1.84,9.72,0.53119355
5,3168042278000,-1.76,9.66,0.61291564
5,3168092236000,-1.8,9.7,0.6946377
5,3168142315000,-1.92,10.04,0.88532263
5,3168192211000,-1.65,9.77,0.84446156
5,3168242290000,-1.84,9.72,0.88532263
5,3168292217000,-1.53,9.58,0.7627395
5,3168342266000,-1.5,9.7,0.95342433
5,3168392223000,-1.42,9.72,0.95342433
5,3168442272000,-1.65,9.85,0.92618364
5,3168492199000,-1.69,9.77,0.88532263
5,3168542309000,-1.73,9.81,0.95342433
5,3168592236000,-1.27,9.51,1.1168685
5,3168642284000,-1.46,9.77,1.2666923
5,3168692242000,-1.65,9.85,1.1441092
5,3168742290000,-1.57,9.7,1.1168685
5,3168792217000,-1.69,9.72,1.0351465
5,3168842266000,-1.57,9.72,1.0351465
5,3168892223000,-1.5,9.7,1.1168685
5,3168942303000,-1.5,9.53,1.1168685
5,3168992229000,-1.65,9.66,1.1849703
5,3168992229000,-1.65,9.66,1.1849703
5,3169092266000,-1.69,9.77,1.1849703
5,3169152538000,-1.73,9.85,1.0760075
5,3169202618000,-1.65,9.7,1.0760075
5,3169252331000,-1.5,9.66,1.0760075
5,3169302257000,-1.5,9.7,1.2666923
5,3169352276000,-1.57,9.81,0.95342433
5,3169402203000,-0.99,9.72,1.2258313
5,3169452251000,-1.69,9.89,1.334794
5,3169502239000,-1.46,9.66,1.2258313
5,3169552288000,-1.73,9.58,0.88532263
5,3169602276000,-1.61,9.53,0.95342433
5,3169652294000,-1.46,9.62,1.1849703
5,3169702221000,-1.8,9.81,1.1168685
5,3169752270000,-1.76,9.7,1.1441092
5,3169802257000,-1.65,9.62,1.1168685
5,3169852276000,-1.38,9.7,1.2666923
5,3169902233000,-1.27,9.72,1.1849703
5,3169952282000,-1.12,9.66,1.1849703
5,3170002209000,-1.33,9.66,1.0760075
5,3170052288000,-1.61,9.58,0.95342433
5,3170102215000,-1.92,9.89,0.88532263
5,3170152782000,-2.14,9.96,0.84446156
5,3170202251000,-1.84,9.7,0.7218784
5,3170252239000,-1.8,9.66,0.61291564
5,3170302257000,-1.84,9.72,0.6537767
5,3170352276000,-1.92,9.66,0.7627395
5,3170402325000,-1.84,9.7,0.84446156
5,3170452251000,-1.84,9.81,0.92618364
5,3170502209000,-1.73,10.08,0.84446156
5,3170552349000,-1.99,9.81,0.46309182
5,3170612255000,-1.61,9.62,0.5720546
5,3170662212000,-1.95,9.81,0.53119355
5,3170712231000,-2.03,9.72,0.7627395
5,3170762249000,-2.11,9.81,0.6946377
5,3170812267000,-2.14,9.47,0.53119355
5,3170862225000,-1.88,9.53,0.7218784
5,3170912243000,-1.69,9.77,0.92618364
5,3170962231000,-1.42,9.7,1.1441092
5,3171012279000,-1.61,9.72,1.1849703
5,3171062237000,-1.65,9.72,0.9942854
5,3171112286000,-1.46,9.58,0.95342433
5,3171162212000,-1.65,9.66,0.95342433
5,3171212261000,-1.73,9.77,0.95342433
5,3171262249000,-1.76,9.81,0.9942854
5,3171312267000,-1.76,9.66,1.0760075
5,3171362255000,-1.65,9.62,1.1168685
5,3171412243000,-1.8,9.66,0.9942854
5,3171462231000,-1.8,9.81,0.95342433
5,3171512249000,-1.76,9.81,0.92618364
5,3171562237000,-1.61,9.7,0.9942854
5,3171612286000,-1.57,9.58,0.95342433
5,3171612286000,-1.57,9.58,0.95342433
5,3171712231000,-1.57,9.77,1.1168685
5,3171762279000,-1.61,9.89,0.9942854
5,3171812237000,-1.61,9.77,0.95342433
5,3171862316000,-1.65,9.62,0.88532263
5,3171912334000,-1.65,9.7,0.88532263
5,3171962322000,-1.65,9.77,0.95342433
5,3172012218000,-1.65,9.72,1.1168685
5,3172012218000,-1.65,9.72,1.1168685
5,3172112286000,-1.65,9.66,1.0760075
5,3172112286000,-1.65,9.66,1.0760075
5,3172172466000,-1.65,9.7,1.0351465
5,3172222973000,-1.65,9.72,1.0351465
5,3172272564000,-1.57,9.66,1.0760075
5,3172323070000,-1.57,9.7,1.0760075
5,3172372662000,-1.53,9.66,1.1441092
5,3172422314000,-1.57,9.72,1.1849703
5,3172472576000,-1.61,9.72,1.1441092
5,3172523144000,-1.57,9.72,1.1168685
5,3172572674000,-1.57,9.7,1.0351465
5,3172622265000,-1.57,9.77,0.9942854
5,3172672558000,-1.57,9.72,0.9942854
5,3172723064000,-1.57,9.72,1.1168685
5,3172772594000,-1.5,9.77,1.1168685
5,3172823162000,-1.5,9.66,1.1441092
5,3172872692000,-1.53,9.7,1.0760075
5,3172922314000,-1.61,9.72,1.0760075
5,3172972546000,-1.61,9.77,1.0351465
5,3173023083000,-1.57,9.77,1.1441092
5,3173072582000,-1.53,9.7,1.0760075
5,3173123119000,-1.5,9.7,1.1441092
5,3173123119000,-1.5,9.7,1.1441092
5,3173222271000,-1.53,9.72,1.0760075
5,3173272533000,-1.57,9.72,1.1441092
5,3173323040000,-1.5,9.7,1.1168685
5,3173372570000,-1.46,9.7,1.1441092
5,3173423077000,-1.5,9.66,1.1168685
5,3173472546000,-1.53,9.72,1.1168685
5,3173523022000,-1.53,9.77,1.1168685
5,3173572613000,-1.46,9.7,1.1168685
5,3173623150000,-1.42,9.62,1.1168685
5,3173672680000,-1.5,9.72,1.1849703
5,3173722668000,-1.46,9.81,1.1849703
5,3173772259000,-1.61,9.72,0.9942854
5,3173822613000,-1.73,9.66,0.7627395
5,3173873119000,-1.88,9.62,0.6946377
5,3173922619000,-1.8,9.77,0.84446156
5,3173973125000,-1.73,9.89,0.9942854
5,3174022564000,-1.65,9.77,1.1849703
5,3174073101000,-1.38,9.7,1.1168685
5,3174122631000,-1.31,9.62,1.1849703
5,3174172283000,-1.14,9.58,1.3075534
5,3174222576000,-1.04,9.66,1.334794
5,3174273083000,-1.18,9.77,1.334794
5,3174322582000,-1.33,9.77,1.2258313
5,3174373119000,-1.57,9.72,0.9942854
5,3174422619000,-1.69,9.66,0.88532263
5,3174472301000,-1.76,9.72,0.92618364
5,3174522472000,-1.76,9.7,1.0351465
5,3174573009000,-1.65,9.66,0.88532263
5,3174622509000,-1.99,9.72,0.7218784
5,3174673016000,-2.11,9.81,0.6946377
5,3174722546000,-1.92,9.77,0.8036005
5,3174772991000,-1.76,9.66,0.8036005
5,3174822491000,-1.65,9.66,0.7218784
5,3174872997000,-1.8,9.77,0.88532263
5,3174872997000,-1.8,9.77,0.88532263
5,3174982342000,-1.84,9.81,0.88532263
5,3175032787000,-1.92,9.66,0.8036005
5,3175082226000,-1.92,9.77,0.7627395
5,3175132275000,-1.8,9.85,0.7218784
5,3175182232000,-1.99,9.85,0.5720546
5,3175232281000,-1.92,9.66,0.5720546
5,3175302257000,-1.84,9.77,0.7627395
5,3175352215000,-1.65,9.66,0.7627395
5,3175402264000,-1.8,9.7,0.92618364
5,3175452221000,-1.69,9.77,0.92618364
5,3175502300000,-1.95,9.92,0.95342433
5,3175552257000,-2.11,9.81,0.6537767
5,3175602276000,-2.11,9.72,0.61291564
5,3175652203000,-1.99,9.72,0.6537767
5,3175702282000,-1.92,9.62,0.7627395
5,3175752209000,-1.84,9.47,0.88532263
5,3175802349000,-1.76,9.53,0.95342433
5,3175852215000,-1.95,9.72,1.0351465
5,3175902264000,-1.95,9.77,0.7627395
5,3175952221000,-1.99,9.89,0.8036005
5,3176002270000,-1.46,11.92,-0.27240697
5,3176052227000,-1.8,8.24,0.7218784
5,3176102276000,-1.18,8.77,0.53119355
5,3176152233000,-1.95,9.66,1.1849703
5,3176202312000,-1.73,9.85,1.4165162
5,3176252239000,-1.73,9.72,1.3756552
5,3176302288000,-2.07,10.15,1.334794
5,3176352276000,-1.53,9.53,1.2258313
5,3176402264000,-1.73,9.47,1.1441092
5,3176452251000,-1.8,9.7,0.9942854
5,3176502270000,-1.84,9.81,0.95342433
5,3176552257000,-1.88,9.81,0.9942854
5,3176602276000,-1.69,9.77,0.84446156
5,3176652233000,-1.57,9.72,0.88532263
5,3176702312000,-1.5,9.58,0.92618364
5,3176752239000,-1.42,9.62,1.0760075
5,3176802319000,-1.42,9.89,1.2666923
5,3176862286000,-1.46,9.81,1.334794
5,3176912212000,-1.61,9.85,1.4165162
5,3176962231000,-1.5,9.62,1.2258313
5,3177012249000,-1.38,9.62,1.3756552
5,3177062237000,-1.31,9.53,1.3756552
5,3177112225000,-1.38,9.62,1.4982382
5,3177162273000,-1.46,9.7,1.5390993
5,3177212231000,-1.65,9.85,1.6480621
5,3177262249000,-1.5,10.0,1.607201
5,3177312206000,-1.5,9.81,1.4165162
5,3177362286000,-1.31,9.72,1.3075534
5,3177412212000,-1.38,9.51,0.9942854
5,3177462231000,-1.5,9.53,0.9942854
5,3177512218000,-1.69,9.53,0.7627395
